STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3126;20240221;   10;  10.9;   3.8;    9;   2.4;   6;    2.800;   0;   6.4;   8.5; 1004.80;    9.4;   73.00;   11.3;    7.2;    6.2;eor
       3126;20240222;   10;  12.6;   4.6;    9;   5.2;   6;    0.900;   0;   7.7;  10.5;  982.70;   10.5;   82.00;   13.3;    7.9;    6.8;eor
       3126;20240223;   10;  15.3;   4.4;    9;   0.0;   0;    4.000;   0;   4.7;   6.7;  984.60;    7.2;   66.00;   12.0;    1.7;   -2.3;eor
       3126;20240224;   10;  10.0;   3.1;    9;   0.0;   6;    4.800;   0;   2.6;   6.5;  992.00;    5.0;   75.00;    9.9;    0.7;   -2.9;eor
       3126;20240225;   10;  11.2;   2.6;    9;   0.0;   0;    3.900;   0;   5.2;   6.6;  994.90;    4.7;   77.00;   10.4;    0.3;   -3.4;eor
       3126;20240226;   10;   7.3;   2.3;    9;   0.0;   0;    0.000;   0;   6.9;   7.1;  996.50;    4.8;   83.00;    8.7;   -0.5;   -3.2;eor
       3126;20240227;   10;   7.8;   2.7;    9;   0.0;   0;    0.000;   0;   7.5;   7.0; 1006.30;    4.1;   86.00;    6.5;    1.3;   -0.6;eor
       3126;20240228;   10;   5.0;   1.5;    9;   0.0;   0;    6.300;   0;   6.0;   6.4; 1011.00;    4.1;   79.00;    7.7;    1.4;   -2.8;eor
       3126;20240229;   10;   9.0;   2.8;    9;   0.0;   0;    9.300;   0;   1.8;   6.8; 1004.50;    4.9;   79.00;   11.2;   -0.5;   -3.0;eor
       3126;20240301;   10;   5.7;   2.2;    9;   0.0;   6;    3.500;   0;   4.2;   8.2;  996.20;    6.5;   85.00;   12.1;    0.9;   -2.1;eor
       3126;20240302;   10;   7.2;   2.1;    9;   0.2;   6;    6.200;   0;   6.4;   9.4;  995.70;    8.9;   83.00;   13.9;    4.7;    1.4;eor
       3126;20240303;   10;   8.4;   2.0;    9;   0.0;   0;    6.500;   0;   4.4;   8.8;  994.20;    8.1;   82.00;   14.8;    1.8;   -1.9;eor
       3126;20240304;   10;   4.1;   1.4;    9;   0.9;   6;    0.000;   0;   6.7;   9.2;  999.40;    6.2;   96.00;    8.6;    2.3;   -0.9;eor
       3126;20240305;   10;   7.9;   2.5;    9;   0.0;   0;    0.000;   0;   7.8;   7.5; 1005.50;    6.6;   77.00;    8.3;    4.0;    3.1;eor
       3126;20240306;   10;   6.5;   1.9;    9;   0.0;   6;    9.500;   0;   4.2;   6.3; 1013.60;    5.3;   71.00;    9.6;    2.0;   -0.4;eor
       3126;20240307;   10;   9.4;   2.8;    9;   0.0;   0;    6.000;   0;   3.8;   6.3; 1015.00;    5.9;   68.00;    9.1;    1.4;   -1.6;eor
       3126;20240308;   10;  10.0;   2.8;    9;   0.0;   0;    9.900;   0;   0.0;   5.3; 1008.10;    4.4;   65.00;    9.8;   -1.0;   -4.5;eor
       3126;20240309;   10;   9.1;   2.7;    9;   0.0;   0;    2.800;   0;   2.8;   6.6;  997.70;    5.0;   76.00;   11.0;    0.1;   -2.1;eor
       3126;20240310;   10;  10.8;   2.9;    9;   0.0;   0;    3.600;   0;   4.4;   7.9;  991.60;    7.6;   76.00;   12.8;    0.9;   -2.2;eor
       3126;20240311;   10;  12.0;   2.8;    9;   0.0;   0;    4.600;   0;   5.8;   8.6;  993.70;    9.6;   73.00;   14.2;    3.9;   -0.7;eor
       3126;20240312;   10;   7.6;   2.1;    9;   0.0;   0;    2.200;   0;   5.0;   8.3; 1003.50;    7.7;   79.00;   12.1;    1.5;   -2.8;eor
       3126;20240313;   10;   9.2;   2.4;    9;   0.1;   6;    7.600;   0;   3.7;   9.1; 1005.80;    8.8;   80.00;   13.7;    1.6;   -2.9;eor
       3126;20240314;   10;   6.7;   2.5;    9;   0.0;   0;    3.200;   0;   6.9;  11.1; 1003.70;   12.0;   80.00;   16.8;    7.4;    3.2;eor
       3126;20240315;   10;   9.6;   3.3;    9;   0.0;   6;    5.300;   0;   6.3;  11.0;  999.20;   12.1;   79.00;   18.1;    6.1;    1.8;eor
       3126;20240316;   10;  13.2;   3.7;    9;   0.4;   6;    2.600;   0;   4.9;   9.1; 1005.20;    9.1;   77.00;   13.4;    2.3;   -2.1;eor
       3126;20240317;   10;   5.1;   1.7;    9;   0.0;   0;    6.100;   0;   5.3;   6.4; 1013.30;    5.9;   70.00;   11.3;    0.6;   -4.2;eor
       3126;20240318;   10;   8.0;   2.5;    9;   0.0;   0;    6.100;   0;   6.2;   5.4; 1009.70;    5.6;   61.00;   10.7;    0.6;   -1.7;eor
       3126;20240319;   10;   7.0;   2.8;    9;   0.0;   0;    7.100;   0;   6.5;   5.8; 1010.90;    6.6;   61.00;   12.3;    1.5;    0.4;eor
       3126;20240320;   10;   6.1;   1.6;    9;   0.2;   6;    7.300;   0;   6.1;   8.1; 1009.50;   11.5;   60.00;   18.5;    4.3;    1.2;eor
       3126;20240321;   10;  11.8;   2.3;    9;   3.1;   6;    0.800;   0;   7.3;  10.4; 1010.10;    9.8;   86.00;   14.6;    6.1;    3.3;eor
       3126;20240322;   10;   7.8;   2.3;    9;   8.8;   6;    0.000;   0;   7.5;  10.2; 1004.80;   10.2;   82.00;   13.9;    5.8;    2.9;eor
       3126;20240323;   10;  12.3;   2.8;    9;   5.3;   6;    1.900;   0;   5.8;   8.0;  996.50;    5.8;   86.00;    8.2;    2.9;    0.4;eor
       3126;20240324;   10;  12.8;   4.8;    9;   0.9;   6;    0.500;   0;   6.9;   7.1;  990.60;    5.7;   78.00;    9.2;    2.8;    0.6;eor
       3126;20240325;   10;  10.6;   3.3;    9;   0.0;   6;    1.500;   0;   6.2;   7.0;  994.60;    5.9;   76.00;   10.1;    1.8;   -2.8;eor
       3126;20240326;   10;   9.3;   2.5;    9;   0.0;   0;    5.600;   0;   6.9;   6.9;  987.70;    7.0;   71.00;   14.4;    0.4;   -3.4;eor
       3126;20240327;   10;   7.5;   2.2;    9;   2.3;   6;    6.200;   0;   5.0;   8.2;  977.50;   10.2;   68.00;   18.0;    2.2;   -1.9;eor
       3126;20240328;   10;  14.7;   4.6;    9;   0.0;   6;    3.500;   0;   6.7;   8.7;  979.20;    9.0;   76.00;   13.4;    6.0;    2.8;eor
       3126;20240329;   10;  11.4;   3.3;    9;   0.1;   6;    0.300;   0;   6.5;   9.2;  988.90;    9.9;   75.00;   14.7;    4.4;    1.2;eor
       3126;20240330;   10;   7.1;   1.8;    9;   0.0;   0;    3.700;   0;   3.5;  11.1;  989.00;   13.8;   73.00;   21.3;    7.2;    4.4;eor
       3126;20240331;   10;   8.4;   1.8;    9;   0.0;   6;    7.000;   0;   5.2;  11.2;  988.70;   13.7;   72.00;   18.8;    9.7;    6.1;eor
       3126;20240401;   10;  11.8;   2.9;    9;   1.9;   6;    0.000;   0;   6.5;  11.2;  985.60;   10.5;   88.00;   13.6;    6.9;    4.6;eor
       3126;20240402;   10;  15.3;   5.2;    9;   1.0;   6;    5.200;   0;   5.5;   9.6;  994.40;   11.0;   74.00;   14.6;    8.6;    6.7;eor
       3126;20240403;   10;   7.7;   3.1;    9;   0.2;   6;    0.200;   0;   6.8;  10.6;  996.80;   10.9;   81.00;   13.3;    8.0;    5.5;eor
       3126;20240404;   10;  13.6;   3.9;    9;   3.8;   6;    2.100;   0;   6.3;  10.7;  997.40;   11.8;   78.00;   16.4;    7.9;    4.2;eor
       3126;20240405;   10;  13.1;   3.7;    9;   4.6;   6;    0.700;   0;   7.6;  12.5; 1001.40;   13.9;   79.00;   19.0;    9.2;    6.4;eor
       3126;20240406;   10;   7.1;   2.7;    9;   0.0;   0;    8.200;   0;   5.8;  13.8; 1003.90;   17.7;   69.00;   24.8;   11.3;    7.1;eor
       3126;20240407;   10;   9.1;   1.9;    9;   0.1;   6;    3.500;   0;   5.8;  13.5; 1003.90;   18.0;   66.00;   24.2;   11.7;    7.9;eor
       3126;20240408;   10;   7.9;   1.8;    9;   0.3;   6;    7.800;   0;   4.0;  15.0;  999.60;   18.7;   71.00;   26.4;   13.8;   10.5;eor
       3126;20240409;   10;  13.0;   3.2;    9;   0.0;   6;    4.400;   0;   5.9;  12.9;  999.80;   16.0;   70.00;   22.5;   11.2;    9.6;eor
       3126;20240410;   10;   8.8;   3.0;    9;   0.0;   0;    1.800;   0;   6.2;   8.9; 1016.20;   11.3;   68.00;   15.9;    6.3;    1.2;eor
       3126;20240411;   10;   8.7;   2.7;    9;   0.0;   0;    5.000;   0;   4.2;   9.3; 1021.30;   12.2;   67.00;   17.5;    5.1;    0.2;eor
       3126;20240412;   10;  10.0;   2.7;    9;   0.0;   0;    4.800;   0;   7.0;  13.2; 1019.40;   15.9;   73.00;   20.7;   12.9;    9.7;eor
       3126;20240413;   10;  11.4;   3.6;    9;   0.0;   0;    7.800;   0;   6.4;  13.8; 1012.80;   17.6;   69.00;   22.1;   12.4;    9.4;eor
       3126;20240414;   10;  12.0;   3.1;    9;   0.1;   6;    6.700;   0;   7.2;   9.7; 1007.80;   14.7;   58.00;   17.8;    9.7;    7.5;eor
       3126;20240415;   10;  21.5;   3.8;    9;   0.6;   6;    2.900;   0;   6.2;   8.7;  996.20;   10.5;   69.00;   15.6;    5.3;    3.4;eor
       3126;20240416;   10;  14.3;   3.6;    9;   0.3;   6;    2.200;   0;   6.3;   7.4;  991.10;    7.7;   71.00;   12.1;    2.5;   -1.1;eor
       3126;20240417;   10;   9.6;   2.0;    9;   0.0;   6;    3.500;   0;   6.7;   7.4;  998.30;    7.4;   74.00;   12.2;    3.3;    0.4;eor
       3126;20240418;   10;   9.5;   1.9;    9;   0.8;   6;    7.000;   0;   5.8;   6.7; 1004.90;    7.7;   66.00;   12.4;    3.8;    1.5;eor
       3126;20240419;   10;  10.6;   3.7;    9;   6.1;   6;    0.600;   0;   6.3;   8.3;  995.10;    7.0;   83.00;   11.0;    5.5;    4.0;eor
       3126;20240420;   10;  11.2;   3.0;    9;   0.6;   6;    3.000;   0;   6.4;   7.1; 1005.00;    5.8;   78.00;   10.5;    0.6;   -1.8;eor
       3126;20240421;   10;   9.8;   2.8;    9;   0.0;   0;    7.900;   0;   3.8;   5.5; 1012.30;    5.1;   66.00;   10.4;   -0.1;   -3.4;eor
       3126;20240422;   10;   6.0;   1.7;    9;   0.0;   6;    7.200;   0;   3.5;   5.2; 1013.90;    3.3;   68.00;    8.8;   -2.2;   -5.7;eor
       3126;20240423;   10;   4.9;   1.2;    9;   0.0;   6;    4.200;   0;   4.6;   5.7; 1008.00;    4.6;   70.00;    9.5;   -2.1;   -5.5;eor
       3126;20240424;   10;   8.9;   2.3;    9;   2.0;   6;    4.100;   0;   5.8;   6.9;  996.30;    6.2;   73.00;   10.3;    4.1;    2.7;eor
       3126;20240425;   10;  14.0;   2.9;    9;   0.7;   6;    4.500;   0;   6.7;   7.4;  994.40;    6.4;   78.00;   10.8;    2.9;    0.2;eor
       3126;20240426;   10;  10.7;   2.9;    9;   0.0;   0;    5.800;   0;   6.3;   7.6;  996.10;    9.6;   66.00;   15.8;    2.6;   -0.7;eor
       3126;20240427;   10;  10.5;   2.3;    9;   0.0;   0;   11.400;   0;   1.9;   9.2;  999.70;   13.2;   64.00;   21.8;    3.1;   -0.7;eor
       3126;20240428;   10;   9.0;   3.1;    9;   0.0;   0;    6.700;   0;   6.1;  10.2; 1001.80;   17.3;   53.00;   24.8;   10.4;    6.3;eor
       3126;20240429;   10;   6.9;   1.7;    9;   0.0;   0;   10.800;   0;   5.3;  10.8; 1011.60;   16.4;   59.00;   21.3;   11.2;    8.1;eor
       3126;20240430;   10;   7.9;   1.9;    9;   0.0;   0;   11.300;   0;   2.7;  13.1; 1006.70;   18.3;   65.00;   27.3;    9.1;    5.7;eor
       3126;20240501;   10;  11.6;   3.0;    9;   0.0;   0;   13.300;   0;   1.9;  12.2;  998.90;   20.0;   55.00;   26.6;   10.2;    6.8;eor
       3126;20240502;   10;  11.7;   3.6;    9;   0.0;   6;   10.100;   0;   3.3;  12.4;  992.90;   20.5;   53.00;   26.4;   13.9;   11.8;eor
       3126;20240503;   10;   9.1;   3.1;    9;   0.0;   6;    7.300;   0;   4.6;  13.4;  999.20;   16.7;   71.00;   22.1;   12.6;    8.8;eor
       3126;20240504;   10;   5.2;   1.6;    9;   0.2;   6;    7.900;   0;   5.8;  11.1; 1005.10;   15.4;   64.00;   20.5;    9.3;    5.8;eor
       3126;20240505;   10;  12.2;   3.2;    9;   0.0;   6;    7.900;   0;   5.2;  11.3;  998.50;   14.7;   69.00;   20.0;    7.9;    3.5;eor
       3126;20240506;   10;   7.1;   1.6;    9;   0.0;   0;   10.200;   0;   5.2;   9.6;  999.40;   14.7;   61.00;   21.1;    7.1;    2.7;eor
       3126;20240507;   10;   7.5;   2.1;    9;   0.0;   0;    0.100;   0;   7.8;  10.4; 1008.10;   12.2;   73.00;   14.2;   10.2;    7.7;eor
       3126;20240508;   10;   5.7;   1.8;    9;   0.0;   0;    7.100;   0;   5.5;   9.1; 1014.90;   13.3;   62.00;   20.2;    7.6;    3.7;eor
       3126;20240509;   10;   6.6;   1.4;    9;   0.0;   0;   12.900;   0;   2.3;   8.9; 1015.70;   13.9;   60.00;   21.4;    4.3;    1.6;eor
       3126;20240510;   10;   5.9;   1.2;    9;   0.0;   0;    9.600;   0;   5.7;  10.7; 1013.00;   17.1;   58.00;   24.0;    9.3;    5.5;eor
       3126;20240511;   10;   7.6;   2.2;    9;   0.0;   0;   11.500;   0;   4.0;  12.0; 1012.70;   15.8;   69.00;   21.6;    9.8;    6.1;eor
       3126;20240512;   10;   8.7;   2.5;    9;   0.0;   0;   13.500;   0;   0.9;  10.0; 1010.60;   16.7;   56.00;   22.7;    8.8;    4.6;eor
       3126;20240513;   10;   9.1;   2.6;    9;   0.0;   0;   14.000;   0;   0.4;   8.5; 1005.30;   19.0;   40.00;   25.5;   10.8;    5.6;eor
       3126;20240514;   10;  12.7;   3.0;    9;   0.0;   0;   13.900;   0;   0.1;   9.0; 1001.60;   19.5;   42.00;   26.3;    7.8;    3.8;eor
       3126;20240515;   10;  13.3;   3.8;    9;   0.0;   0;   13.700;   0;   0.3;   8.9;  999.70;   20.8;   38.00;   27.5;   10.6;    4.8;eor
       3126;20240516;   10;  13.0;   4.0;    9;   0.0;   6;    8.600;   0;   3.3;  11.1;  998.40;   19.8;   49.00;   25.6;   14.8;   12.0;eor
       3126;20240517;   10;  12.9;   3.6;    9;   0.0;   0;    5.600;   0;   6.4;  11.0;  998.40;   19.8;   49.00;   25.5;   14.1;    9.5;eor
       3126;20240518;   10;   5.1;   1.5;    9;   0.0;   6;    0.200;   0;   7.2;  12.3; 1000.00;   15.8;   69.00;   19.2;   11.9;    7.2;eor
       3126;20240519;   10;   6.8;   1.4;    9;   1.6;   6;    3.800;   0;   6.0;  13.8;  999.30;   15.3;   80.00;   20.4;    9.6;    6.1;eor
       3126;20240520;   10;   5.6;   1.3;    9;   0.0;   6;    4.700;   0;   5.0;  14.0; 1001.20;   17.0;   75.00;   23.4;   11.6;    8.2;eor
       3126;20240521;   10;  11.6;   2.9;    9;   7.2;   6;    6.400;   0;   5.1;  14.8;  998.90;   19.9;   67.00;   27.0;   10.4;    6.9;eor
       3126;20240522;   10;   9.3;   2.3;    9;   2.2;   6;    0.000;   0;   7.7;  16.9;  998.00;   16.3;   91.00;   18.1;   15.1;   14.4;eor
       3126;20240523;   10;   8.5;   2.5;    9;   0.0;   0;   13.100;   0;   2.3;  13.9; 1004.50;   17.8;   71.00;   23.4;   12.5;    9.4;eor
       3126;20240524;   10;  10.9;   2.1;    9;  11.0;   6;    6.000;   0;   5.6;  15.1; 1007.60;   17.8;   76.00;   25.8;   12.8;    9.6;eor
       3126;20240525;   10;   5.7;   1.5;    9;   0.0;   0;    6.500;   0;   6.2;  15.9; 1007.00;   18.6;   76.00;   24.2;   14.8;   12.2;eor
       3126;20240526;   10;   7.9;   2.0;    9;   0.4;   6;   12.500;   0;   4.0;  15.6; 1007.20;   20.1;   69.00;   25.9;   13.3;   10.0;eor
       3126;20240527;   10;  12.3;   1.4;    9;  14.3;   6;    3.700;   0;   6.6;  16.3; 1006.20;   18.7;   76.00;   23.7;   15.1;   14.6;eor
       3126;20240528;   10;   8.5;   2.4;    9;   0.1;   6;    4.300;   0;   5.1;  13.6; 1006.70;   15.5;   78.00;   19.9;   10.8;    7.5;eor
       3126;20240529;   10;   9.6;   2.8;    9;   1.2;   6;    1.600;   0;   7.2;  14.0; 1001.70;   15.9;   78.00;   20.7;   10.3;    7.1;eor
       3126;20240530;   10;   6.8;   1.4;    9;  30.3;   6;    0.900;   0;   7.6;  16.0;  995.30;   15.7;   90.00;   19.8;   13.0;   11.4;eor
       3126;20240531;   10;   8.4;   2.3;    9;   0.0;   6;    3.000;   0;   7.1;  15.5;  997.90;   16.3;   84.00;   20.8;   13.4;   11.4;eor
       3126;20240601;   10;  17.6;   2.8;    9;  20.4;   6;    6.800;   0;   5.2;  17.6; 1001.40;   19.6;   79.00;   26.3;   15.4;   13.8;eor
       3126;20240602;   10;  11.2;   2.5;    9;   0.0;   0;    0.100;   0;   7.0;  16.1; 1006.90;   16.8;   83.00;   19.5;   13.4;   12.8;eor
       3126;20240603;   10;   8.1;   2.4;    9;   0.0;   0;    1.900;   0;   7.4;  11.5; 1007.70;   14.0;   72.00;   17.5;   12.3;   10.1;eor
       3126;20240604;   10;   6.3;   1.6;    9;   0.1;   6;    6.000;   0;   4.8;  12.8; 1003.70;   16.1;   71.00;   20.9;   12.4;    8.8;eor
       3126;20240605;   10;   9.6;   2.7;    9;   2.5;   6;    1.000;   0;   6.8;  14.3; 1001.20;   15.6;   81.00;   19.7;   11.8;    8.6;eor
       3126;20240606;   10;   7.1;   1.7;    9;   0.8;   6;   10.700;   0;   3.9;  11.2; 1006.60;   15.1;   68.00;   21.4;    7.6;    4.7;eor
       3126;20240607;   10;   6.3;   1.7;    9;   0.0;   0;    9.300;   0;   3.8;  11.2; 1007.50;   15.5;   67.00;   21.1;   10.3;    7.4;eor
       3126;20240608;   10;   9.0;   2.2;    9;   0.0;   0;   13.400;   0;   2.2;  12.2; 1000.90;   18.0;   62.00;   25.2;    9.4;    6.6;eor
       3126;20240609;   10;   8.2;   2.2;    9;   0.0;   0;   13.600;   0;   2.5;   9.8;  998.80;   15.2;   59.00;   20.6;    9.7;    6.8;eor
       3126;20240610;   10;   8.0;   2.0;    9;   2.1;   6;    5.700;   0;   5.6;  11.2;  996.40;   13.4;   74.00;   18.7;    8.7;    6.0;eor
       3126;20240611;   10;  15.3;   5.0;    9;   0.9;   6;    5.700;   0;   5.3;  10.1; 1001.30;   12.8;   69.00;   18.1;    8.7;    6.0;eor
       3126;20240612;   10;   9.7;   2.9;    9;   1.4;   6;    5.800;   0;   4.8;  10.3; 1007.00;   12.6;   71.00;   17.6;    8.4;    5.4;eor
       3126;20240613;   10;   8.7;   1.9;    9;   0.0;   0;   11.400;   0;   4.3;   9.5; 1007.30;   13.8;   63.00;   18.9;    7.5;    4.1;eor
       3126;20240614;   10;   9.9;   2.7;    9;   1.0;   6;    1.000;   0;   7.7;  12.3; 1001.30;   15.4;   69.00;   20.3;   11.0;    9.8;eor
       3126;20240615;   10;  12.6;   3.3;    9;   2.2;   6;    7.000;   0;   5.5;  12.9;  996.30;   16.7;   70.00;   21.8;   11.7;    7.9;eor
       3126;20240616;   10;   9.9;   3.0;    9;   0.0;   6;    9.400;   0;   6.2;  12.0;  999.30;   18.3;   59.00;   23.8;   11.0;    6.5;eor
       3126;20240617;   10;   8.8;   2.2;    9;   3.6;   6;    6.800;   0;   6.3;  15.1; 1002.30;   18.3;   72.00;   24.1;   13.4;    9.4;eor
       3126;20240618;   10;   7.9;   1.6;    9;   5.6;   6;    7.500;   0;   5.9;  17.5; 1003.40;   19.8;   78.00;   26.1;   13.2;   10.0;eor
       3126;20240619;   10;   6.8;   1.9;    9;   1.2;   6;    2.600;   0;   6.3;  15.8; 1006.70;   15.9;   88.00;   19.7;   10.7;    7.5;eor
       3126;20240620;   10;   6.6;   1.5;    9;   0.0;   6;    8.500;   0;   4.5;  13.3; 1011.00;   17.3;   69.00;   23.3;    8.8;    5.8;eor
       3126;20240621;   10;   7.3;   1.6;    9;   4.3;   6;    2.700;   0;   6.2;  20.3; 1002.30;   20.3;   84.00;   23.7;   15.4;   12.9;eor
       3126;20240622;   10;  10.6;   3.1;    9;   0.0;   6;    5.900;   0;   5.5;  15.3; 1001.40;   18.9;   72.00;   24.2;   14.5;   11.2;eor
       3126;20240623;   10;   8.7;   2.2;    9;   0.0;   0;    7.900;   0;   3.4;  14.7; 1008.20;   18.5;   71.00;   24.0;   13.0;   10.0;eor
       3126;20240624;   10;   5.8;   1.5;    9;   0.0;   0;   12.300;   0;   2.6;  14.1; 1010.20;   20.0;   63.00;   26.5;   12.2;    8.7;eor
       3126;20240625;   10;   8.6;   2.3;    9;   0.0;   0;   14.900;   0;   0.1;  14.9; 1007.20;   22.2;   59.00;   28.4;   12.8;   10.0;eor
       3126;20240626;   10;   8.4;   2.3;    9;   0.0;   0;   13.600;   0;   1.6;  18.3; 1001.90;   25.2;   59.00;   32.1;   14.9;   11.6;eor
       3126;20240627;   10;   8.8;   1.9;    9;   0.6;   6;    7.700;   0;   5.1;  21.4;  998.80;   24.7;   71.00;   31.8;   18.4;   16.1;eor
       3126;20240628;   10;  13.0;   2.6;    9;   0.0;   0;   10.700;   0;   2.3;  16.9; 1003.40;   22.1;   65.00;   27.2;   14.3;    9.9;eor
       3126;20240629;   10;   7.4;   1.7;    9;   3.4;   6;   10.600;   0;   2.8;  15.2; 1004.10;   23.1;   56.00;   30.1;   11.9;    8.6;eor
       3126;20240630;   10;  13.2;   3.0;    9;   0.3;   6;    1.900;   0;   7.5;  19.7;  996.00;   20.5;   82.00;   27.2;   16.8;   15.8;eor
       3126;20240701;   10;  10.9;   2.4;    9;   5.1;   6;    2.500;   0;   7.3;  15.4; 1001.80;   16.5;   82.00;   21.3;   13.4;   11.9;eor
       3126;20240702;   10;  10.9;   3.5;    9;   1.3;   6;    0.600;   0;   7.8;  14.3; 1001.80;   14.9;   84.00;   18.5;   12.2;   11.3;eor
       3126;20240703;   10;   7.4;   2.5;    9;   0.0;   6;    0.500;   0;   7.9;  12.1;  999.40;   14.8;   73.00;   19.2;   12.0;   10.6;eor
       3126;20240704;   10;  11.4;   3.0;    9;   2.3;   6;    4.500;   0;   5.3;  12.9;  997.00;   15.1;   76.00;   20.7;   10.2;    6.1;eor
       3126;20240705;   10;  10.4;   3.3;    9;   0.0;   0;    5.800;   0;   7.3;  11.7; 1000.40;   17.1;   61.00;   20.9;   11.1;    7.9;eor
       3126;20240706;   10;  15.8;   3.7;    9;   3.8;   6;    7.800;   0;   5.6;  16.3;  994.70;   20.5;   69.00;   30.8;   13.0;    9.5;eor
       3126;20240707;   10;   9.5;   2.8;    9;   0.0;   0;   13.200;   0;   4.1;  10.6; 1003.50;   18.1;   54.00;   23.7;   12.3;    9.2;eor
       3126;20240708;   10;   9.4;   2.1;    9;   0.0;   4;    8.500;   0;   5.3;  12.2; 1007.70;   20.4;   54.00;   26.4;   11.2;    7.0;eor
       3126;20240709;   10;   9.6;   2.1;    9;   0.0;   0;   14.500;   0;   2.6;  15.7; 1006.70;   25.6;   50.00;   32.2;   15.3;   12.6;eor
       3126;20240710;   10;   9.2;   1.9;    9;   4.3;   6;    5.600;   0;   5.2;  20.7; 1004.70;   23.4;   73.00;   28.0;   19.7;   17.0;eor
       3126;20240711;   10;  11.9;   1.5;    9;   0.6;   6;    6.700;   0;   5.6;  19.3; 1006.40;   21.4;   77.00;   26.3;   17.6;   15.4;eor
       3126;20240712;   10;   8.7;   1.8;    9;  10.2;   6;    0.400;   0;   7.0;  20.6; 1001.10;   20.4;   86.00;   25.0;   14.7;   13.4;eor
       3126;20240713;   10;  10.7;   3.0;    9;   0.0;   0;    6.600;   0;   5.0;  13.2; 1001.70;   17.8;   67.00;   23.4;   12.8;    9.7;eor
       3126;20240714;   10;  10.5;   1.4;    9;   0.9;   6;    8.900;   0;   6.0;  13.7; 1003.50;   19.0;   65.00;   25.0;   12.0;    9.5;eor
       3126;20240715;   10;   6.4;   1.5;    9;   3.4;   6;   13.300;   0;   2.8;  13.9; 1002.50;   22.4;   55.00;   29.3;   13.2;   10.5;eor
       3126;20240716;   10;  13.3;   3.0;    9;   0.5;   6;    6.300;   0;   5.3;  17.3; 1001.40;   21.3;   69.00;   28.6;   15.5;   13.0;eor
       3126;20240717;   10;  11.2;   3.1;    9;   0.0;   6;    4.200;   0;   5.0;  15.1; 1009.30;   18.8;   70.00;   23.7;   13.9;   10.5;eor
       3126;20240718;   10;   4.5;   1.2;    9;   0.0;   0;   11.300;   0;   2.9;  15.2; 1013.20;   20.8;   65.00;   27.3;   12.7;    9.5;eor
       3126;20240719;   10;   5.4;   1.4;    9;   0.0;   0;   10.500;   0;   3.4;  15.3; 1010.10;   23.3;   58.00;   30.1;   13.7;   10.9;eor
       3126;20240720;   10;   7.3;   1.9;    9;   0.0;   0;   12.200;   0;   2.3;  16.4; 1001.80;   24.8;   56.00;   32.1;   14.5;   11.9;eor
       3126;20240721;   10;  13.7;   1.8;    9;   7.6;   6;    8.200;   0;   3.5;  19.5;  998.10;   23.3;   71.00;   33.2;   17.0;   14.9;eor
       3126;20240722;   10;  12.4;   3.1;    9;   0.0;   0;    7.800;   0;   4.7;  16.9; 1004.50;   20.5;   71.00;   24.5;   14.9;   11.4;eor
       3126;20240723;   10;  10.6;   2.0;    9;   3.4;   6;    5.700;   0;   6.5;  16.7; 1006.20;   20.2;   73.00;   28.7;   15.0;   12.3;eor
       3126;20240724;   10;   9.7;   2.4;    9;   0.0;   6;    5.200;   0;   5.7;  15.8; 1007.30;   18.6;   75.00;   23.6;   12.7;    9.9;eor
       3126;20240725;   10;   6.0;   1.3;    9;   0.0;   0;   11.400;   0;   3.6;  13.1; 1005.30;   18.8;   64.00;   25.6;   11.0;    7.7;eor
       3126;20240726;   10;   8.4;   1.7;    9;   6.3;   6;    1.400;   0;   7.8;  16.5; 1001.70;   20.5;   69.00;   25.2;   15.6;   13.2;eor
       3126;20240727;   10;   6.0;   1.6;    9;  21.7;   6;    0.500;   0;   7.5;  20.2; 1004.00;   20.1;   86.00;   23.9;   17.2;   16.7;eor
       3126;20240728;   10;   9.7;   2.2;    9;   0.2;   6;    8.200;   0;   4.0;  15.9; 1011.30;   18.9;   75.00;   24.5;   12.7;    9.9;eor
       3126;20240729;   10;   6.0;   1.4;    9;   0.0;   0;   14.000;   0;   0.0;  12.8; 1014.50;   18.6;   63.00;   25.0;   11.1;    8.2;eor
       3126;20240730;   10;   6.9;   1.5;    9;   0.0;   0;   13.800;   0;   1.8;  14.6; 1008.20;   21.8;   60.00;   30.1;   11.4;    8.8;eor
       3126;20240731;   10;   6.1;   1.3;    9;   0.0;   6;    9.000;   0;   4.1;  17.3; 1004.20;   23.2;   64.00;   31.0;   15.3;   13.0;eor
       3126;20240801;   10;   7.2;   1.8;    9;  12.6;   6;   10.400;   0;   3.4;  17.5; 1001.60;   23.7;   62.00;   29.5;   16.1;   13.9;eor
       3126;20240802;   10;   7.0;   1.9;    9;   0.5;   6;    3.700;   0;   6.7;  17.6; 1001.20;   19.6;   78.00;   24.1;   16.0;   14.1;eor
       3126;20240803;   10;   6.3;   1.3;    9;  10.6;   6;   11.600;   0;   4.0;  16.6; 1001.20;   21.5;   67.00;   27.9;   14.6;   12.5;eor
