STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2932;20230910;   10;   7.7;   2.3;    9;   0.0;   0;   12.400;   0;   0.0;  15.8; 1001.70;   21.7;   63.00;   29.5;   13.8;   10.8;eor
       2932;20230911;   10;   6.0;   1.8;    9;   0.0;   0;   12.200;   0;   0.3;  15.9;  998.40;   22.2;   62.00;   30.2;   14.8;   11.3;eor
       2932;20230912;   10;   8.9;   2.4;    9;   2.6;   6;    9.300;   0;   2.5;  18.2;  996.70;   21.9;   70.00;   28.2;   15.7;   13.7;eor
       2932;20230913;   10;  15.8;   4.3;    9;   6.6;   6;    3.900;   0;   6.1;  18.2;  998.80;   18.2;   87.00;   22.4;   13.2;   13.2;eor
       2932;20230914;   10;   5.5;   1.8;    9;   0.0;   0;    9.600;   0;   2.9;  12.4; 1006.60;   14.6;   76.00;   19.5;   11.0;    8.3;eor
       2932;20230915;   10;  10.3;   3.4;    9;   0.0;   0;   12.100;   0;   0.0;  12.9; 1004.60;   15.6;   74.00;   23.0;    9.0;    6.7;eor
       2932;20230916;   10;   5.0;   2.2;    9;   0.0;   0;   11.800;   0;   0.4;  14.0; 1000.50;   18.0;   70.00;   25.9;   11.2;    8.2;eor
       2932;20230917;   10;   6.7;   2.9;    9;   0.0;   6;    6.600;   0;   3.8;  15.7;  999.10;   20.4;   68.00;   27.6;   13.4;   10.8;eor
       2932;20230918;   10;  12.3;   4.8;    9;   0.5;   6;    2.100;   0;   4.8;  17.0;  993.20;   19.7;   74.00;   24.4;   15.9;   13.3;eor
       2932;20230919;   10;  14.4;   6.5;    9;   0.0;   0;   10.000;   0;   1.1;  12.8;  995.40;   17.5;   64.00;   21.2;   13.4;   11.5;eor
       2932;20230920;   10;  12.3;   4.7;    9;   0.0;   0;    8.700;   0;   3.1;  13.9;  995.20;   18.6;   66.00;   24.7;   13.3;   11.2;eor
       2932;20230921;   10;  14.1;   3.9;    9;   2.1;   6;    8.900;   0;   4.5;  15.7;  986.90;   20.8;   66.00;   28.1;   14.0;   11.1;eor
       2932;20230922;   10;  11.5;   4.7;    9;   0.1;   6;    0.100;   0;   6.8;  14.7;  988.50;   16.0;   81.00;   17.9;   13.0;   10.7;eor
       2932;20230923;   10;  13.4;   5.6;    9;   0.0;   0;    8.900;   0;   3.3;  11.2;  998.90;   14.0;   71.00;   18.7;   10.1;    6.2;eor
       2932;20230924;   10;   4.6;   2.4;    9;   0.0;   0;    4.800;   0;   4.5;  11.6; 1010.40;   13.5;   76.00;   19.5;    9.0;    5.5;eor
       2932;20230925;   10;   6.2;   2.4;    9;   0.0;   0;   11.000;   0;   1.8;  11.8; 1009.70;   14.6;   73.00;   21.9;    6.9;    3.6;eor
       2932;20230926;   10;   4.1;   1.4;    9;   0.0;   0;   10.900;   0;   1.4;  14.5; 1006.40;   16.8;   77.00;   24.9;   10.0;    6.0;eor
       2932;20230927;   10;   6.7;   2.3;    9;   0.0;   0;    9.700;   0;   1.3;  16.2; 1004.20;   18.5;   78.00;   26.6;   11.3;    8.5;eor
       2932;20230928;   10;   7.2;   2.7;    9;   0.0;   0;   10.100;   0;   1.9;  15.4; 1001.80;   19.9;   69.00;   27.2;   13.9;   11.3;eor
       2932;20230929;   10;  11.8;   4.1;    9;   0.0;   0;    2.500;   0;   5.8;  15.3; 1001.90;   20.0;   67.00;   27.1;   14.2;   11.3;eor
       2932;20230930;   10;  10.3;   3.2;    9;   0.0;   0;    7.100;   0;   3.6;  11.6; 1009.40;   14.7;   70.00;   19.6;    9.9;    6.3;eor
       2932;20231001;   10;   9.8;   3.9;    9;   0.0;   0;    2.500;   0;   5.6;  11.9; 1008.10;   16.2;   66.00;   22.1;   11.1;    9.1;eor
       2932;20231002;   10;   9.1;   3.9;    9;   0.0;   0;    9.500;   0;   3.0;  13.8; 1004.70;   18.8;   65.00;   26.6;   12.7;   10.9;eor
       2932;20231003;   10;  20.1;   6.7;    9;   8.9;   6;    0.900;   0;   5.0;  14.7;  998.70;   17.6;   75.00;   25.2;   10.9;    9.5;eor
       2932;20231004;   10;  13.4;   6.5;    9;   0.0;   6;    3.300;   0;   3.8;  11.6; 1009.20;   13.2;   77.00;   17.5;   10.0;    8.2;eor
       2932;20231005;   10;  13.0;   6.2;    9;   0.0;   6;    3.100;   0;   7.1;  11.6; 1007.60;   13.9;   73.00;   17.7;    9.9;    8.0;eor
       2932;20231006;   10;  12.9;   6.5;    9;   0.0;   0;    8.400;   0;   5.8;  12.0; 1007.20;   15.5;   69.00;   19.4;   10.4;    8.3;eor
       2932;20231007;   10;  15.4;   8.9;    9;   2.4;   6;    1.100;   0;   6.4;  13.7; 1002.20;   16.8;   71.00;   19.9;   13.5;   12.3;eor
       2932;20231008;   10;  10.5;   3.1;    9;   0.1;   6;    3.400;   0;   7.0;  11.6; 1008.00;   12.2;   81.00;   18.4;    9.7;    9.2;eor
       2932;20231009;   10;   7.7;   3.2;    9;  11.0;   6;    0.000;   0;   7.6;  14.6; 1002.20;   13.5;   93.00;   15.5;   11.1;   10.5;eor
       2932;20231010;   10;   6.7;   2.9;    9;   0.0;   6;    2.300;   0;   7.3;  15.9; 1002.80;   16.3;   86.00;   20.3;   13.7;   12.5;eor
       2932;20231011;   10;  15.4;   6.7;    9;   0.9;   6;    8.300;   0;   4.5;  13.1;  997.70;   19.6;   59.00;   24.9;   13.5;   11.6;eor
       2932;20231012;   10;   9.8;   4.8;    9;   5.3;   6;    0.000;   0;   7.3;  15.5;  997.70;   16.6;   83.00;   19.6;   14.2;   12.9;eor
       2932;20231013;   10;  12.9;   5.3;    9;   0.9;   6;    0.600;   0;   7.2;  15.6;  994.10;   18.8;   73.00;   23.2;   14.5;   13.4;eor
       2932;20231014;   10;  19.4;   5.9;    9;   4.1;   6;    4.900;   0;   6.0;  10.8;  992.70;   14.4;   66.00;   22.0;    6.7;    5.3;eor
       2932;20231015;   10;  12.3;   5.7;    9;   0.4;   6;    3.600;   0;   2.8;   8.0; 1001.50;    6.8;   81.00;   10.9;    3.2;    1.3;eor
       2932;20231016;   10;   8.7;   3.6;    9;   0.1;   6;    3.700;   0;   4.7;   8.4; 1005.50;    6.7;   85.00;   10.2;    2.4;    0.3;eor
       2932;20231017;   10;   5.1;   1.8;    9;   0.0;   0;    6.500;   0;   2.8;   8.3; 1004.50;    6.9;   85.00;   12.9;    1.7;   -0.5;eor
       2932;20231018;   10;  10.3;   3.5;    9;   9.8;   6;    7.200;   0;   3.3;   7.6;  996.30;    5.5;   85.00;   11.1;   -1.2;   -2.4;eor
       2932;20231019;   10;   7.2;   3.4;    9;   2.8;   6;    0.000;   0;   7.8;  11.3;  981.40;    9.3;   95.00;   13.0;    6.1;    5.7;eor
       2932;20231020;   10;  14.1;   6.1;    9;   2.9;   6;    0.000;   0;   7.7;  11.2;  972.40;    8.9;   98.00;   13.0;    8.0;    7.8;eor
       2932;20231021;   10;  13.4;   4.0;    9;   5.3;   6;    6.000;   0;   5.4;  12.8;  982.20;   14.1;   80.00;   19.0;    8.9;    6.1;eor
       2932;20231022;   10;  10.8;   4.6;    9;   0.0;   6;    3.200;   0;   6.4;  11.9;  993.20;   12.5;   83.00;   15.9;    9.8;    8.7;eor
       2932;20231023;   10;   5.5;   2.7;    9;   0.4;   6;    7.000;   0;   5.8;  11.9;  997.60;   12.5;   82.00;   16.3;    9.9;    8.2;eor
       2932;20231024;   10;   7.5;   2.8;    9;   7.5;   6;    0.000;   0;   6.8;  13.2;  989.50;   12.1;   93.00;   14.4;    9.2;    8.2;eor
       2932;20231025;   10;   7.2;   3.6;    9;   7.7;   6;    7.000;   0;   5.3;  11.4;  984.60;   10.8;   89.00;   14.3;    7.3;    5.3;eor
       2932;20231026;   10;  11.7;   4.8;    9;   0.1;   6;    0.000;   0;   7.0;  11.3;  978.90;   10.7;   87.00;   12.3;    6.4;    3.6;eor
       2932;20231027;   10;   7.7;   1.9;    9;   5.9;   6;    0.000;   0;   7.3;  10.8;  978.50;    8.8;   95.00;   10.4;    6.5;    4.7;eor
       2932;20231028;   10;  10.5;   4.6;    9;   3.4;   6;    0.300;   0;   6.3;  11.0;  984.60;   10.7;   86.00;   13.9;    7.8;    6.6;eor
       2932;20231029;   10;  13.5;   6.9;    9;   1.8;   6;    0.000;   0;   6.1;  11.7;  984.90;   13.3;   77.00;   15.9;   10.5;    9.5;eor
       2932;20231030;   10;   8.7;   3.4;    9;   3.4;   6;    0.000;   0;   6.4;  12.2;  986.40;   12.3;   85.00;   14.2;   10.7;    8.8;eor
       2932;20231031;   10;  17.0;   7.0;    9;   0.0;   6;    1.800;   0;   6.5;  11.4;  984.80;   11.6;   83.00;   13.7;    8.6;    6.4;eor
       2932;20231101;   10;  10.5;   4.8;    9;   0.2;   6;    1.000;   0;   6.3;  11.2;  989.30;   11.7;   81.00;   15.2;    8.8;    7.2;eor
       2932;20231102;   10;  11.1;   5.4;    9;   1.1;   6;    0.300;   0;   3.8;  10.1;  975.70;   10.7;   78.00;   13.4;    8.1;    6.3;eor
       2932;20231103;   10;   9.4;   5.2;    9;   0.0;   0;    3.200;   0;   6.5;   8.8;  972.10;    9.0;   77.00;   11.2;    5.9;    3.8;eor
       2932;20231104;   10;  13.9;   6.5;    9;   0.4;   6;    6.200;   0;   5.1;   7.9;  972.00;    8.6;   71.00;   11.7;    5.5;    4.2;eor
       2932;20231105;   10;  18.0;   7.6;    9;   0.4;   6;    1.000;   0;   6.6;   9.7;  966.60;   10.9;   75.00;   14.0;    8.4;    6.6;eor
       2932;20231106;   10;  17.0;   8.6;    9;   0.0;   6;    3.400;   0;   4.8;   8.9;  986.20;   10.7;   70.00;   14.2;    8.6;    6.9;eor
       2932;20231107;   10;  12.5;   5.7;    9;   0.2;   6;    2.800;   0;   5.0;   9.1;  995.00;    9.3;   78.00;   12.0;    6.1;    4.7;eor
       2932;20231108;   10;  14.6;   6.8;    9;   0.0;   6;    2.900;   0;   6.5;   8.5;  997.20;    8.7;   75.00;   11.8;    6.0;    4.2;eor
       2932;20231109;   10;  14.9;   6.9;    9;   0.1;   6;    0.500;   0;   7.8;   8.3;  989.50;    9.5;   70.00;   11.8;    7.2;    6.2;eor
       2932;20231110;   10;  11.1;   4.9;    9;   0.3;   6;    1.000;   0;   4.7;   8.4;  984.90;    8.0;   78.00;   11.4;    4.4;    2.9;eor
       2932;20231111;   10;  10.6;   4.6;    9;   2.2;   6;    0.200;   0;   6.1;   7.9;  986.30;    5.6;   87.00;    8.0;    3.4;    1.3;eor
       2932;20231112;   10;  10.3;   4.7;    9;   0.0;   6;    1.600;   0;   7.5;   7.5;  991.60;    6.4;   79.00;    9.4;    2.8;   -0.3;eor
       2932;20231113;   10;  13.7;   4.4;    9;   7.1;   6;    0.500;   0;   5.5;   8.8;  989.80;    6.2;   91.00;   11.9;    1.4;   -2.7;eor
       2932;20231114;   10;  20.7;   8.7;    9;  11.5;   6;    3.100;   0;   5.5;   9.9;  986.40;   10.8;   76.00;   13.0;    8.6;    8.2;eor
       2932;20231115;   10;  11.7;   4.3;    9;   4.1;   6;    0.100;   0;   7.3;  10.1;  994.60;    8.3;   93.00;    9.0;    6.7;    5.2;eor
       2932;20231116;   10;  11.8;   4.5;    9;   0.0;   6;    0.600;   0;   6.7;   8.1;  996.40;    6.7;   82.00;    9.3;    2.4;    0.1;eor
       2932;20231117;   10;  11.3;   4.0;    9;   0.0;   0;    0.100;   0;   7.5;   6.7; 1001.00;    4.2;   82.00;    6.7;    1.8;    0.1;eor
       2932;20231118;   10;  10.3;   2.9;    9;   5.7;   6;    2.000;   0;   5.9;   7.1; 1006.80;    4.5;   85.00;    7.6;    0.3;   -2.0;eor
       2932;20231119;   10;  13.0;   6.8;    9;   4.1;   6;    1.800;   0;   6.4;   9.7;  993.10;    8.9;   85.00;   12.6;    4.6;    4.2;eor
       2932;20231120;   10;  15.6;   6.6;    9;   0.3;   6;    0.100;   0;   7.0;  10.1;  991.70;    9.5;   85.00;   11.6;    4.8;    2.1;eor
       2932;20231121;   10;   9.3;   4.0;    9;   0.4;   8;    0.000;   0;   7.6;   7.9;  999.30;    4.5;   92.00;    6.9;    0.9;    0.6;eor
       2932;20231122;   10;  11.3;   3.7;    9;   0.0;   8;    2.300;   0;   5.3;   4.7; 1011.10;   -0.9;   82.00;    1.6;   -2.5;   -3.8;eor
       2932;20231123;   10;  20.6;  11.0;    9;   7.1;   6;    0.000;   0;   7.5;   7.7;  998.40;    6.2;   79.00;    9.5;    1.5;    1.1;eor
       2932;20231124;   10;  17.5;   7.0;    9;   2.9;   8;    1.200;   0;   6.2;   6.7;  985.70;    3.8;   84.00;    7.2;    0.3;   -0.1;eor
       2932;20231125;   10;  12.9;   5.4;    9;   2.0;   8;    0.100;   0;   6.7;   6.1;  989.40;    1.4;   90.00;    3.0;   -1.4;   -2.4;eor
       2932;20231126;   10;   8.1;   3.8;    9;   4.8;   6;    2.500;   0;   6.8;   5.9;  996.10;    1.5;   86.00;    3.0;   -0.5;   -1.6;eor
       2932;20231127;   10;   8.1;   3.5;    9;  10.8;   8;    0.000;   0;   6.5;   6.9;  987.50;    2.5;   94.00;    4.6;    0.0;   -0.1;eor
       2932;20231128;   10;   8.2;   3.9;    9;   1.4;   7;    0.000;   4;   7.3;   5.2;  984.00;   -1.4;   93.00;    0.1;   -3.4;   -5.1;eor
       2932;20231129;   10;  10.5;   5.4;    9;   0.0;   7;    1.800;   6;   5.5;   4.6;  986.80;   -1.3;   81.00;    1.6;   -3.9;   -6.2;eor
       2932;20231130;   10;   6.5;   2.2;    9;   2.4;   8;    2.300;   4;   5.8;   5.1;  986.80;   -1.2;   92.00;   -0.1;   -3.7;   -8.8;eor
       2932;20231201;   10;   5.8;   2.7;    9;   0.2;   8;    0.000;   9;   7.3;   4.7;  989.50;   -2.6;   93.00;   -0.9;   -4.3;   -1.3;eor
       2932;20231202;   10;   5.7;   2.7;    9;   0.3;   8;    0.000;   8;   7.6;   4.0;  995.10;   -4.4;   90.00;   -2.7;   -6.7;   -3.1;eor
       2932;20231203;   10;   7.2;   3.6;    9;   0.5;   8;    0.000;   8;   4.4;   4.5; 1004.60;   -3.1;   93.00;   -1.1;   -6.7;   -8.2;eor
       2932;20231204;   10;   7.7;   3.6;    9;   0.0;   8;    0.800;   8;   5.3;   4.1;  999.10;   -2.5;   80.00;   -0.9;   -4.6;   -5.3;eor
       2932;20231205;   10;   8.9;   4.7;    9;   1.1;   8;    0.400;   6;   7.4;   5.5;  991.50;    0.8;   85.00;    2.6;   -1.8;   -2.9;eor
       2932;20231206;   10;   7.7;   3.7;    9;   0.3;   8;    0.000;   0;   7.6;   6.5;  995.80;    1.9;   92.00;    2.8;    0.5;    0.2;eor
       2932;20231207;   10;   7.0;   3.2;    9;   0.0;   6;    0.000;   0;   6.8;   6.2; 1003.20;    1.5;   90.00;    3.5;   -2.4;   -4.8;eor
       2932;20231208;   10;   8.7;   3.9;    9;   1.3;   8;    0.000;   0;   6.4;   5.5;  996.40;    0.0;   89.00;    2.6;   -3.7;   -5.5;eor
       2932;20231209;   10;  11.7;   5.0;    9;  11.7;   6;    3.600;   0;   6.1;   7.3;  992.70;    4.2;   88.00;    7.2;    2.2;    1.4;eor
       2932;20231210;   10;  18.3;   7.2;    9;   4.0;   6;    0.000;   0;   6.7;   8.2;  987.50;    6.8;   83.00;    8.6;    3.8;    3.4;eor
       2932;20231211;   10;  19.7;   8.3;    9;   0.0;   6;    0.600;   0;   6.1;   8.6;  984.70;    8.5;   77.00;   10.7;    4.8;    3.0;eor
       2932;20231212;   10;   6.7;   3.2;    9;   2.2;   6;    1.000;   0;   6.3;   8.3;  990.10;    6.3;   87.00;    9.3;    3.1;    0.3;eor
       2932;20231213;   10;   6.7;   2.9;    9;   0.0;   6;    0.700;   0;   7.5;   9.6;  983.80;    7.5;   93.00;   10.0;    5.5;    4.3;eor
       2932;20231214;   10;   7.2;   3.4;    9;   1.5;   6;    0.000;   0;   7.4;   7.7;  998.70;    3.5;   98.00;    5.7;    2.7;    2.5;eor
       2932;20231215;   10;   8.2;   4.0;    9;   1.9;   6;    0.400;   0;   6.1;   7.2; 1015.70;    3.2;   93.00;    5.3;   -0.6;   -2.6;eor
       2932;20231216;   10;  12.0;   6.2;    9;   0.0;   0;    1.000;   0;   7.1;   7.7; 1020.80;    6.2;   82.00;    7.7;    4.8;    4.2;eor
       2932;20231217;   10;  11.8;   7.0;    9;   0.0;   0;    4.600;   0;   2.8;   8.1; 1018.40;    6.0;   87.00;    7.9;    4.1;    2.6;eor
       2932;20231218;   10;  11.1;   5.9;    9;   0.0;   0;    7.500;   0;   2.1;   7.0; 1012.70;    5.1;   79.00;    9.7;    1.1;   -0.9;eor
       2932;20231219;   10;  13.0;   7.0;    9;  10.5;   6;    0.000;   0;   7.7;   7.1; 1002.30;    5.7;   78.00;    7.6;    3.9;    1.1;eor
       2932;20231220;   10;  19.0;   8.3;    9;   3.7;   6;    2.800;   0;   6.4;   7.7;  994.00;    5.4;   86.00;    6.9;    3.4;    2.1;eor
       2932;20231221;   10;  21.6;  11.8;    9;   3.3;   6;    0.000;   0;   7.1;   8.4;  977.50;    7.2;   82.00;    9.9;    3.8;    2.5;eor
       2932;20231222;   10;  22.5;   7.6;    9;   7.9;   8;    0.800;   0;   5.6;   6.5;  978.70;    3.1;   85.00;    6.0;    0.2;   -0.1;eor
       2932;20231223;   10;  22.6;   6.3;    9;  19.1;   6;    0.000;   0;   6.9;   7.0;  986.40;    3.0;   92.00;    7.8;    0.6;    0.2;eor
       2932;20231224;   10;  21.1;  11.7;    9;   0.9;   6;    0.000;   0;   7.6;  10.1;  986.30;    9.7;   84.00;   11.7;    7.6;    6.8;eor
       2932;20231225;   10;  20.2;   8.5;    9;  17.3;   6;    0.000;   0;   7.4;  11.3;  989.00;    9.9;   93.00;   11.1;    9.0;    8.4;eor
       2932;20231226;   10;  20.9;  10.0;    9;   0.9;   6;    1.700;   0;   6.3;   8.7;  994.60;    9.2;   74.00;   10.9;    4.2;    1.9;eor
       2932;20231227;   10;  10.3;   3.8;    9;   0.0;   0;    3.400;   0;   4.2;   7.0; 1003.30;    4.6;   82.00;    8.0;   -0.1;   -3.1;eor
       2932;20231228;   10;  15.3;   7.3;    9;   0.0;   0;    4.600;   0;   6.3;   7.6;  997.30;    8.7;   68.00;   10.5;    6.5;    4.5;eor
       2932;20231229;   10;  22.1;   9.5;    9;   0.7;   6;    2.100;   0;   6.5;   8.4;  993.30;    9.7;   70.00;   10.9;    7.6;    6.0;eor
       2932;20231230;   10;  19.2;   6.4;    9;   0.0;   0;    0.900;   0;   6.4;   8.0;  996.20;    6.9;   81.00;    8.6;    4.2;    2.3;eor
       2932;20231231;   10;  11.0;   5.6;    9;   0.0;   6;    0.000;   0;   4.9;   7.6;  990.60;    6.3;   79.00;    8.9;    3.4;    1.7;eor
       2932;20240101;   10;  14.7;   6.6;    9;   1.6;   6;    0.600;   0;   5.3;   7.2;  990.30;    6.3;   76.00;   10.0;    3.0;    1.0;eor
       2932;20240102;   10;  11.7;   5.9;    9;  14.1;   6;    0.000;   0;   5.9;   8.7;  982.50;    6.3;   90.00;    9.4;    2.7;   -0.4;eor
       2932;20240103;   10;  19.7;   9.2;    9;   0.5;   6;    0.900;   0;   5.3;   9.0;  976.00;    9.7;   75.00;   11.5;    7.6;    6.4;eor
       2932;20240104;   10;  16.5;   6.5;    9;   1.0;   8;    0.000;   0;   7.8;   7.5;  983.80;    5.4;   83.00;    8.9;    0.4;    0.0;eor
       2932;20240105;   10;   8.2;   3.8;    9;   0.0;   6;    1.300;   0;   6.6;   7.6;  987.40;    5.0;   88.00;    8.9;    0.8;   -0.3;eor
       2932;20240106;   10;   9.1;   3.6;    9;   0.0;   8;    0.000;   0;   6.8;   6.5;  993.00;    1.4;   97.00;    3.4;   -1.0;   -2.3;eor
       2932;20240107;   10;  12.9;   5.6;    9;   0.1;   8;    0.600;   0;   7.6;   4.3; 1004.90;   -1.9;   80.00;   -0.9;   -3.2;   -2.9;eor
       2932;20240108;   10;  10.1;   4.9;    9;   0.0;   0;    5.300;   0;   3.5;   2.6; 1014.90;   -6.9;   70.00;   -2.8;   -9.0;   -9.2;eor
       2932;20240109;   10;   7.2;   3.3;    9;   0.0;   0;    7.600;   0;   0.1;   2.6; 1018.90;   -8.4;   79.00;   -5.2;  -10.7;  -11.5;eor
       2932;20240110;   10;   4.6;   2.2;    9;   0.0;   0;    7.500;   0;   0.0;   2.7; 1015.50;   -8.1;   82.00;   -3.4;  -10.9;  -12.8;eor
       2932;20240111;   10;   7.7;   2.7;    9;   0.1;   8;    5.200;   0;   3.8;   3.6; 1014.50;   -5.7;   87.00;   -1.0;  -11.3;  -12.6;eor
       2932;20240112;   10;  10.1;   3.9;    9;   0.0;   8;    0.000;   0;   7.9;   5.5; 1012.80;   -0.7;   95.00;    0.2;   -1.6;   -1.7;eor
       2932;20240113;   10;  14.2;   7.5;    9;   0.1;   8;    0.000;   0;   7.8;   5.7; 1002.00;    0.9;   88.00;    1.8;   -0.1;   -0.6;eor
       2932;20240114;   10;  15.3;   9.3;    9;   0.5;   8;    0.000;   0;   7.6;   5.8;  989.00;    1.3;   87.00;    2.2;    0.2;   -0.1;eor
       2932;20240115;   10;  17.0;   9.8;    9;   0.2;   8;    1.200;   0;   6.5;   5.1;  981.50;    0.6;   79.00;    2.2;   -0.5;   -1.4;eor
       2932;20240116;   10;  13.2;   6.1;    9;   0.0;   8;    3.000;   0;   5.3;   4.7;  990.30;   -0.2;   78.00;    1.7;   -3.2;   -4.6;eor
       2932;20240117;   10;   9.6;   3.9;    9;   6.3;   8;    1.600;   0;   6.4;   4.6;  978.80;   -1.7;   85.00;    1.2;   -4.3;   -5.6;eor
       2932;20240118;   10;   6.9;   2.7;    9;   1.0;   8;    0.000;   5;   5.2;   4.5;  982.00;   -3.2;   93.00;   -1.1;   -8.3;  -11.3;eor
       2932;20240119;   10;  11.7;   6.2;    9;   0.0;   0;    7.700;   7;   0.7;   3.9; 1001.10;   -4.2;   86.00;   -0.9;   -9.2;  -12.4;eor
       2932;20240120;   10;  13.2;   6.8;    9;   0.0;   0;    7.800;   5;   0.9;   3.7; 1011.70;   -3.3;   77.00;   -0.5;   -6.7;  -10.8;eor
       2932;20240121;   10;  14.6;   6.9;    9;   0.0;   0;    1.900;   5;   6.0;   3.7; 1009.10;   -1.0;   65.00;    3.4;   -7.5;  -11.9;eor
       2932;20240122;   10;  15.9;   8.8;    9;   0.7;   6;    0.000;   0;   7.0;   7.4;  996.60;    6.6;   76.00;    9.4;    2.8;    1.4;eor
       2932;20240123;   10;  17.0;   7.7;    9;   3.2;   6;    0.800;   0;   6.0;   7.0; 1004.60;    5.4;   78.00;    8.2;    3.2;    1.8;eor
       2932;20240124;   10;  23.0;  11.0;    9;   0.3;   6;    2.700;   0;   7.1;   8.8;  999.30;    9.3;   75.00;   12.4;    5.6;    4.8;eor
       2932;20240125;   10;  15.4;   6.5;    9;   0.0;   6;    2.400;   0;   5.8;   7.1; 1008.50;    6.1;   75.00;    8.7;    0.6;   -2.6;eor
       2932;20240126;   10;  21.6;   6.3;    9;   4.4;   4;    0.200;   0;   6.7;   8.0; 1006.70;    6.1;   83.00;   10.9;    2.1;    0.6;eor
       2932;20240127;   10;  10.6;   5.2;    9;   0.0;   0;    7.400;   0;   2.4;   6.2; 1017.50;    3.3;   80.00;    7.9;   -1.3;   -4.3;eor
       2932;20240128;   10;   9.6;   4.3;    9;   0.0;   0;    8.700;   0;   0.6;   5.2; 1017.70;    2.3;   74.00;    8.3;   -3.0;   -5.6;eor
       2932;20240129;   10;   8.7;   4.8;    9;   0.0;   0;    7.200;   0;   3.3;   5.4; 1013.40;    5.5;   60.00;   11.5;    0.6;   -1.0;eor
       2932;20240130;   10;   8.7;   4.6;    9;   0.0;   4;    2.900;   0;   5.5;   6.9; 1012.80;    6.5;   70.00;   11.8;    2.0;   -1.1;eor
       2932;20240131;   10;  10.1;   4.5;    9;   2.2;   4;    0.000;   0;   7.4;   7.2; 1014.20;    5.6;   79.00;    7.7;    2.3;    0.8;eor
       2932;20240201;   10;  12.9;   6.4;    9;   0.0;   6;    4.500;   0;   5.8;   6.9; 1009.60;    5.8;   75.00;    8.8;    1.5;   -0.7;eor
       2932;20240202;   10;  14.6;   7.3;    9;   0.3;   6;    0.000;   0;   7.7;   7.0; 1009.00;    5.8;   76.00;    8.9;    2.6;    1.3;eor
       2932;20240203;   10;  16.5;   9.0;    9;   1.3;   6;    0.000;   0;   7.6;   9.8; 1005.10;    8.8;   87.00;    9.7;    8.1;    7.2;eor
       2932;20240204;   10;  16.6;   6.7;    9;   7.0;   6;    0.000;   0;   7.1;  10.3; 1001.00;    8.5;   92.00;    9.9;    6.8;    5.6;eor
       2932;20240205;   10;  19.5;  11.4;    9;   0.0;   6;    2.900;   0;   6.7;   9.9;  997.30;   10.1;   80.00;   12.4;    8.0;    7.2;eor
       2932;20240206;   10;  22.3;  11.5;    9;   5.2;   6;    0.300;   0;   7.8;   8.4;  992.70;    9.1;   73.00;   10.3;    7.7;    7.1;eor
       2932;20240207;   10;  21.9;   7.3;    9;   5.7;   6;    0.000;   0;   6.4;   7.4;  987.50;    4.7;   87.00;   10.5;    1.1;   -0.1;eor
       2932;20240208;   10;   9.3;   2.6;    9;  10.1;   6;    0.200;   0;   7.3;   6.4;  984.80;    1.8;   92.00;    4.3;   -0.6;   -2.9;eor
       2932;20240209;   10;  10.5;   5.1;    9;   1.4;   6;    1.100;   0;   6.9;   9.9;  975.00;    8.9;   87.00;   13.6;    2.0;    2.0;eor
       2932;20240210;   10;   8.1;   3.6;    9;   0.0;   6;    4.900;   0;   5.6;  11.0;  974.40;   10.2;   89.00;   13.7;    7.9;    7.0;eor
       2932;20240211;   10;  10.3;   3.3;    9;   6.3;   6;    0.000;   0;   7.8;  10.2;  974.90;    7.9;   96.00;    8.6;    7.3;    6.6;eor
       2932;20240212;   10;  10.6;   4.6;    9;   3.1;   6;    0.500;   0;   6.8;   8.8;  986.40;    6.5;   90.00;    9.5;    2.2;    0.0;eor
       2932;20240213;   10;  10.3;   4.9;    9;   0.0;   6;    8.200;   0;   3.3;   6.8; 1001.40;    4.5;   81.00;    8.5;    1.1;   -1.3;eor
       2932;20240214;   10;  13.0;   5.8;    9;   3.2;   6;    0.600;   0;   7.3;   8.6; 1002.30;    7.7;   81.00;   11.0;    3.3;    2.0;eor
       2932;20240215;   10;   7.7;   4.5;    9;   0.1;   6;    0.800;   0;   7.7;  11.5; 1001.90;   11.1;   87.00;   15.0;    8.7;    7.8;eor
       2932;20240216;   10;  12.0;   5.1;    9;  11.9;   6;    2.000;   0;   7.4;  11.1;  999.30;   12.3;   78.00;   16.3;    8.9;    7.4;eor
       2932;20240217;   10;   9.3;   3.3;    9;   0.0;   6;    1.900;   0;   4.8;   9.8; 1011.90;    8.5;   87.00;   11.5;    1.3;   -1.5;eor
       2932;20240218;   10;  11.8;   4.0;    9;   5.8;   6;    2.800;   0;   4.8;   8.4; 1011.60;    7.1;   83.00;   12.2;    1.0;   -1.9;eor
       2932;20240219;   10;  17.0;   7.3;    9;   0.3;   6;    0.100;   0;   7.6;   9.2; 1004.80;    8.1;   85.00;    9.9;    6.2;    5.7;eor
       2932;20240220;   10;  13.7;   5.9;    9;   0.0;   6;    1.200;   0;   7.8;   8.3; 1007.90;    8.0;   77.00;   10.5;    6.6;    5.0;eor
       2932;20240221;   10;  13.7;   6.3;    9;   3.2;   6;    1.400;   0;   7.3;   8.0; 1000.20;    8.7;   71.00;   11.0;    6.9;    5.8;eor
