Site_Tn,location,transect,date,ID,cam_ID,start_time,top1,det_conf_mean,track_ID_imgs,top1_imgs,top1_prob_mean,top1_prob_weighted
JEP_2,JEP,2,2024-07-18,cam36_3453,seppi-cam36,2024-07-18T14:26:16Z,none_bg,0.84,70,52,0.75,0.56
JEP_2,JEP,2,2024-07-18,cam36_3454,seppi-cam36,2024-07-18T14:27:29Z,none_shadow,0.82,28,14,0.76,0.38
JEP_2,JEP,2,2024-07-18,cam36_3459,seppi-cam36,2024-07-18T14:27:59Z,fly_sarco,0.95,12,12,0.9,0.9
JEP_2,JEP,2,2024-07-18,cam36_3468,seppi-cam36,2024-07-18T14:28:12Z,none_shadow,0.62,3,3,0.58,0.58
JEP_2,JEP,2,2024-07-18,cam36_3472,seppi-cam36,2024-07-18T14:28:21Z,fly_sarco,0.9,20,18,0.58,0.52
JEP_2,JEP,2,2024-07-18,cam36_3479,seppi-cam36,2024-07-18T14:28:43Z,bee_bombus,0.94,41,12,0.38,0.11
JEP_2,JEP,2,2024-07-18,cam36_3484,seppi-cam36,2024-07-18T14:29:27Z,none_shadow,0.81,43,32,0.73,0.54
JEP_2,JEP,2,2024-07-18,cam36_3488,seppi-cam36,2024-07-18T14:40:34Z,none_shadow,0.86,10,6,0.81,0.49
JEP_2,JEP,2,2024-07-18,cam36_3490,seppi-cam36,2024-07-18T14:40:45Z,fly_sarco,0.96,11,7,0.49,0.31
JEP_2,JEP,2,2024-07-18,cam36_3496,seppi-cam36,2024-07-18T14:40:58Z,fly_sarco,0.96,8,5,0.54,0.34
JEP_2,JEP,2,2024-07-18,cam36_3501,seppi-cam36,2024-07-18T14:42:12Z,none_bg,0.72,16,16,0.89,0.89
JEP_2,JEP,2,2024-07-18,cam36_3502,seppi-cam36,2024-07-18T14:42:30Z,fly_sarco,0.92,8,8,0.9,0.9
JEP_2,JEP,2,2024-07-18,cam36_3519,seppi-cam36,2024-07-18T14:42:44Z,fly,0.94,24,10,0.55,0.23
JEP_2,JEP,2,2024-07-18,cam36_3537,seppi-cam36,2024-07-18T14:43:28Z,fly_sarco,0.96,25,12,0.41,0.2
JEP_2,JEP,2,2024-07-18,cam36_3540,seppi-cam36,2024-07-18T14:43:54Z,fly,0.97,27,21,0.78,0.61
JEP_2,JEP,2,2024-07-18,cam36_3548,seppi-cam36,2024-07-18T14:44:25Z,lepi,0.82,3,3,0.37,0.37
JEP_2,JEP,2,2024-07-18,cam36_3549,seppi-cam36,2024-07-18T14:44:28Z,none_shadow,0.91,17,14,0.42,0.35
JEP_2,JEP,2,2024-07-18,cam36_3551,seppi-cam36,2024-07-18T14:44:46Z,fly_sarco,0.94,13,11,0.48,0.41
JEP_2,JEP,2,2024-07-18,cam36_3552,seppi-cam36,2024-07-18T14:45:00Z,none_shadow,0.77,18,13,0.72,0.52
JEP_2,JEP,2,2024-07-18,cam36_3557,seppi-cam36,2024-07-18T14:45:23Z,fly,0.94,38,6,0.42,0.07
JEP_2,JEP,2,2024-07-18,cam36_3561,seppi-cam36,2024-07-18T14:46:06Z,bee_bombus,0.93,5,3,0.27,0.16
JEP_2,JEP,2,2024-07-18,cam36_3574,seppi-cam36,2024-07-18T14:46:13Z,fly,0.98,3,2,0.36,0.24
JEP_2,JEP,2,2024-07-18,cam36_3581,seppi-cam36,2024-07-18T14:46:16Z,bee_bombus,0.94,34,13,0.36,0.14
JEP_2,JEP,2,2024-07-18,cam36_3620,seppi-cam36,2024-07-18T14:47:01Z,fly,0.95,27,11,0.44,0.18
JEP_2,JEP,2,2024-07-18,cam36_3621,seppi-cam36,2024-07-18T14:47:31Z,none_bg,0.75,60,49,0.78,0.64
JEP_2,JEP,2,2024-07-18,cam36_3622,seppi-cam36,2024-07-18T14:48:37Z,fly_sarco,0.95,32,15,0.28,0.13
JEP_2,JEP,2,2024-07-18,cam36_3635,seppi-cam36,2024-07-18T14:49:11Z,none_shadow,0.78,23,23,0.89,0.89
JEP_2,JEP,2,2024-07-18,cam36_3649,seppi-cam36,2024-07-18T14:49:34Z,none_dirt,0.58,4,4,0.87,0.87
JEP_2,JEP,2,2024-07-18,cam36_3655,seppi-cam36,2024-07-18T14:49:34Z,fly_sarco,0.96,43,40,0.63,0.59
JEP_2,JEP,2,2024-07-18,cam36_3663,seppi-cam36,2024-07-18T14:50:17Z,none_dirt,0.58,17,16,0.92,0.87
JEP_2,JEP,2,2024-07-18,cam36_3669,seppi-cam36,2024-07-18T14:50:29Z,none_dirt,0.84,3,3,0.9,0.9
JEP_2,JEP,2,2024-07-18,cam36_3670,seppi-cam36,2024-07-18T14:50:30Z,none_shadow,0.69,61,50,0.84,0.69
JEP_2,JEP,2,2024-07-18,cam36_3693,seppi-cam36,2024-07-18T14:51:40Z,fly_sarco,0.96,15,11,0.32,0.23
JEP_2,JEP,2,2024-07-18,cam36_3696,seppi-cam36,2024-07-18T14:51:56Z,lepi,0.95,23,17,0.52,0.38
JEP_2,JEP,2,2024-07-18,cam36_3706,seppi-cam36,2024-07-18T14:52:20Z,none_shadow,0.89,13,13,0.33,0.33
JEP_2,JEP,2,2024-07-18,cam36_3707,seppi-cam36,2024-07-18T14:52:34Z,fly,0.96,23,21,0.7,0.64
JEP_2,JEP,2,2024-07-18,cam36_3710,seppi-cam36,2024-07-18T14:52:58Z,fly,0.96,21,14,0.3,0.2
JEP_2,JEP,2,2024-07-18,cam36_3712,seppi-cam36,2024-07-18T14:53:21Z,fly_sarco,0.95,5,4,0.42,0.34
JEP_2,JEP,2,2024-07-18,cam36_3720,seppi-cam36,2024-07-18T14:53:28Z,none_dirt,0.95,11,5,0.54,0.25
JEP_2,JEP,2,2024-07-18,cam36_3735,seppi-cam36,2024-07-18T14:53:40Z,none_shadow,0.72,6,6,0.73,0.73
JEP_2,JEP,2,2024-07-18,cam36_3750,seppi-cam36,2024-07-18T14:54:12Z,none_shadow,0.73,33,24,0.7,0.51
JEP_2,JEP,2,2024-07-18,cam36_3780,seppi-cam36,2024-07-18T14:54:50Z,fly,0.97,24,14,0.5,0.29
JEP_2,JEP,2,2024-07-18,cam36_3787,seppi-cam36,2024-07-18T14:55:18Z,fly_sarco,0.96,8,8,0.8,0.8
JEP_2,JEP,2,2024-07-18,cam36_3794,seppi-cam36,2024-07-18T14:55:27Z,hfly_episyr,0.94,53,25,0.33,0.16
JEP_2,JEP,2,2024-07-18,cam36_3803,seppi-cam36,2024-07-18T14:56:22Z,none_shadow,0.66,6,6,0.78,0.78
JEP_2,JEP,2,2024-07-18,cam36_3806,seppi-cam36,2024-07-18T14:57:32Z,fly_sarco,0.92,5,5,0.76,0.76
JEP_2,JEP,2,2024-07-18,cam36_3811,seppi-cam36,2024-07-18T14:57:37Z,fly,0.86,3,3,0.55,0.55
JEP_2,JEP,2,2024-07-18,cam36_3812,seppi-cam36,2024-07-18T14:58:10Z,none_dirt,0.9,33,16,0.46,0.22
JEP_2,JEP,2,2024-07-18,cam36_3815,seppi-cam36,2024-07-18T14:58:47Z,fly_sarco,0.95,22,14,0.22,0.14
JEP_2,JEP,2,2024-07-18,cam36_3816,seppi-cam36,2024-07-18T14:59:11Z,none_shadow,0.85,44,18,0.54,0.22
JEP_2,JEP,2,2024-07-18,cam36_3819,seppi-cam36,2024-07-18T14:59:58Z,none_shadow,0.94,23,9,0.28,0.11
JEP_2,JEP,2,2024-07-18,cam36_3823,seppi-cam36,2024-07-18T15:00:23Z,fly,0.95,17,14,0.86,0.71
JEP_2,JEP,2,2024-07-18,cam36_3828,seppi-cam36,2024-07-18T15:13:13Z,beetle_cocci,0.86,8,7,0.9,0.79
JEP_2,JEP,2,2024-07-18,cam36_3829,seppi-cam36,2024-07-18T15:13:52Z,beetle_cocci,0.87,7,7,0.85,0.85
JEP_2,JEP,2,2024-07-18,cam36_3865,seppi-cam36,2024-07-18T15:38:24Z,fly_sarco,0.92,33,24,0.7,0.51
JEP_2,JEP,2,2024-07-18,cam36_3929,seppi-cam36,2024-07-18T15:46:10Z,none_shadow,0.65,19,19,0.87,0.87
JEP_2,JEP,2,2024-07-18,cam36_3943,seppi-cam36,2024-07-18T15:46:32Z,none_shadow,0.82,57,57,0.84,0.84
JEP_2,JEP,2,2024-07-18,cam36_3956,seppi-cam36,2024-07-18T15:47:43Z,none_shadow,0.78,6,5,0.89,0.74
JEP_2,JEP,2,2024-07-18,cam36_3967,seppi-cam36,2024-07-18T15:47:49Z,fly_sarco,0.95,6,3,0.48,0.24
JEP_2,JEP,2,2024-07-18,cam36_3975,seppi-cam36,2024-07-18T15:48:01Z,none_shadow,0.9,19,12,0.32,0.2
JEP_2,JEP,2,2024-07-18,cam36_3983,seppi-cam36,2024-07-18T15:48:22Z,none_shadow,0.81,37,36,0.89,0.87
JEP_2,JEP,2,2024-07-18,cam36_3986,seppi-cam36,2024-07-18T15:49:00Z,bee_bombus,0.96,10,9,0.51,0.46
JEP_2,JEP,2,2024-07-18,cam36_3988,seppi-cam36,2024-07-18T15:49:13Z,none_shadow,0.82,9,9,0.9,0.9
JEP_2,JEP,2,2024-07-18,cam36_3993,seppi-cam36,2024-07-18T15:49:30Z,none_shadow,0.86,18,10,0.56,0.31
JEP_2,JEP,2,2024-07-18,cam36_3994,seppi-cam36,2024-07-18T15:49:50Z,none_shadow,0.83,22,22,0.85,0.85
JEP_2,JEP,2,2024-07-18,cam36_4006,seppi-cam36,2024-07-18T15:50:13Z,none_dirt,0.89,104,33,0.43,0.14
JEP_2,JEP,2,2024-07-18,cam36_4009,seppi-cam36,2024-07-18T15:52:01Z,none_dirt,0.92,39,14,0.45,0.16
JEP_2,JEP,2,2024-07-18,cam36_4014,seppi-cam36,2024-07-18T15:52:23Z,fly_sarco,0.95,18,18,0.87,0.87
JEP_2,JEP,2,2024-07-18,cam36_4041,seppi-cam36,2024-07-18T15:52:45Z,none_shadow,0.76,16,16,0.66,0.66
JEP_2,JEP,2,2024-07-18,cam36_4073,seppi-cam36,2024-07-18T15:53:40Z,none_shadow,0.8,30,30,0.89,0.89
JEP_2,JEP,2,2024-07-18,cam36_4082,seppi-cam36,2024-07-18T15:54:13Z,none_dirt,0.84,7,5,0.56,0.4
JEP_2,JEP,2,2024-07-18,cam36_4092,seppi-cam36,2024-07-18T15:54:23Z,fly_sarco,0.95,10,6,0.68,0.41
JEP_2,JEP,2,2024-07-18,cam36_4093,seppi-cam36,2024-07-18T15:54:33Z,fly_sarco,0.94,5,4,0.78,0.62
JEP_2,JEP,2,2024-07-18,cam36_4101,seppi-cam36,2024-07-18T15:54:39Z,fly_sarco,0.96,8,3,0.68,0.26
JEP_2,JEP,2,2024-07-18,cam36_4102,seppi-cam36,2024-07-18T15:54:48Z,fly_sarco,0.93,13,11,0.71,0.6
JEP_2,JEP,2,2024-07-18,cam36_4103,seppi-cam36,2024-07-18T15:55:02Z,none_shadow,0.8,68,68,0.91,0.91
JEP_2,JEP,2,2024-07-18,cam36_4109,seppi-cam36,2024-07-18T15:56:13Z,none_shadow,0.86,7,6,0.36,0.31
JEP_2,JEP,2,2024-07-18,cam36_4111,seppi-cam36,2024-07-18T15:56:20Z,none_shadow,0.76,21,21,0.91,0.91
JEP_2,JEP,2,2024-07-18,cam36_4118,seppi-cam36,2024-07-18T15:56:43Z,fly,0.84,10,6,0.4,0.24
JEP_2,JEP,2,2024-07-18,cam36_4119,seppi-cam36,2024-07-18T15:56:54Z,bee_bombus,0.93,14,7,0.33,0.16
JEP_2,JEP,2,2024-07-18,cam36_4121,seppi-cam36,2024-07-18T15:57:11Z,fly_sarco,0.94,15,11,0.57,0.42
JEP_2,JEP,2,2024-07-18,cam36_4130,seppi-cam36,2024-07-18T15:57:28Z,none_dirt,0.89,57,31,0.54,0.29
JEP_2,JEP,2,2024-07-18,cam36_4140,seppi-cam36,2024-07-18T15:58:27Z,none_shadow,0.66,10,10,0.92,0.92
JEP_2,JEP,2,2024-07-18,cam36_4141,seppi-cam36,2024-07-18T15:58:46Z,fly_sarco,0.97,18,15,0.61,0.51
JEP_2,JEP,2,2024-07-18,cam36_4158,seppi-cam36,2024-07-18T15:59:06Z,none_shadow,0.81,27,25,0.82,0.76
JEP_2,JEP,2,2024-07-18,cam36_4183,seppi-cam36,2024-07-18T15:59:45Z,none_shadow,0.79,3,3,0.91,0.91
JEP_2,JEP,2,2024-07-18,cam36_4186,seppi-cam36,2024-07-18T15:59:50Z,none_dirt,0.93,23,7,0.36,0.11
JEP_2,JEP,2,2024-07-18,cam36_4187,seppi-cam36,2024-07-18T16:00:21Z,none_shadow,0.78,3,3,0.91,0.91
JEP_2,JEP,2,2024-07-18,cam36_4201,seppi-cam36,2024-07-18T16:00:25Z,none_shadow,0.8,21,21,0.77,0.77
JEP_2,JEP,2,2024-07-18,cam36_4205,seppi-cam36,2024-07-18T16:00:56Z,fly_sarco,0.96,4,4,0.78,0.78
JEP_2,JEP,2,2024-07-18,cam36_4213,seppi-cam36,2024-07-18T16:01:03Z,none_dirt,0.86,13,10,0.51,0.39
JEP_2,JEP,2,2024-07-18,cam36_4218,seppi-cam36,2024-07-18T16:01:17Z,none_shadow,0.9,13,5,0.27,0.1
JEP_2,JEP,2,2024-07-18,cam36_4226,seppi-cam36,2024-07-18T16:01:34Z,none_shadow,0.86,52,21,0.61,0.25
JEP_2,JEP,2,2024-07-18,cam36_4247,seppi-cam36,2024-07-18T16:02:31Z,fly_sarco,0.9,9,5,0.37,0.21
KOT_5,KOT,5,2024-07-20,cam36_34,seppi-cam36,2024-07-20T10:48:10Z,bee,0.86,44,20,0.67,0.3
KOT_5,KOT,5,2024-07-20,cam36_54,seppi-cam36,2024-07-20T10:48:56Z,bee,0.84,22,17,0.89,0.69
KOT_5,KOT,5,2024-07-20,cam36_59,seppi-cam36,2024-07-20T10:49:34Z,bee,0.83,8,5,0.79,0.49
KOT_5,KOT,5,2024-07-20,cam36_79,seppi-cam36,2024-07-20T10:52:47Z,bee,0.86,9,5,0.5,0.28
KOT_5,KOT,5,2024-07-20,cam36_302,seppi-cam36,2024-07-20T14:44:12Z,bee,0.87,109,97,0.8,0.71
KOT_5,KOT,5,2024-07-20,cam36_307,seppi-cam36,2024-07-20T14:46:11Z,bee,0.89,5,5,0.88,0.88
KOT_5,KOT,5,2024-07-20,cam36_315,seppi-cam36,2024-07-20T14:46:22Z,bee,0.84,9,6,0.82,0.55
KOT_5,KOT,5,2024-07-20,cam36_326,seppi-cam36,2024-07-20T14:46:55Z,fly_sarco,0.9,10,7,0.67,0.47
KOT_5,KOT,5,2024-07-20,cam36_336,seppi-cam36,2024-07-20T14:47:51Z,fly,0.88,28,10,0.52,0.19
KOT_5,KOT,5,2024-07-20,cam36_339,seppi-cam36,2024-07-20T14:48:21Z,fly,0.93,5,5,0.67,0.67
KOT_5,KOT,5,2024-07-20,cam36_342,seppi-cam36,2024-07-20T14:48:27Z,fly_sarco,0.86,20,11,0.33,0.18
KOT_5,KOT,5,2024-07-20,cam36_358,seppi-cam36,2024-07-20T14:49:01Z,fly_sarco,0.88,8,7,0.33,0.29
KOT_5,KOT,5,2024-07-20,cam36_364,seppi-cam36,2024-07-20T14:49:10Z,fly_sarco,0.93,3,3,0.42,0.42
KOT_5,KOT,5,2024-07-20,cam36_387,seppi-cam36,2024-07-20T14:49:32Z,fly,0.8,6,6,0.64,0.64
KOT_5,KOT,5,2024-07-20,cam36_392,seppi-cam36,2024-07-20T14:49:52Z,none_dirt,0.89,3,3,0.48,0.48
KOT_5,KOT,5,2024-07-20,cam36_397,seppi-cam36,2024-07-20T14:50:00Z,bee,0.83,7,6,0.84,0.72
KOT_5,KOT,5,2024-07-20,cam36_413,seppi-cam36,2024-07-20T14:50:10Z,bee_bombus,0.88,4,4,0.32,0.32
KOT_5,KOT,5,2024-07-20,cam36_414,seppi-cam36,2024-07-20T14:50:13Z,bee,0.86,33,29,0.67,0.59
KOT_5,KOT,5,2024-07-20,cam36_423,seppi-cam36,2024-07-20T14:50:29Z,fly_sarco,0.87,12,12,0.63,0.63
KOT_5,KOT,5,2024-07-20,cam36_477,seppi-cam36,2024-07-20T14:51:15Z,bee,0.86,6,5,0.81,0.68
KOT_5,KOT,5,2024-07-20,cam36_484,seppi-cam36,2024-07-20T14:51:25Z,bee,0.89,3,2,0.6,0.4
KOT_5,KOT,5,2024-07-20,cam36_497,seppi-cam36,2024-07-20T14:51:30Z,bee,0.83,4,3,0.77,0.58
KOT_5,KOT,5,2024-07-20,cam36_531,seppi-cam36,2024-07-20T14:52:12Z,none_dirt,0.9,3,3,0.89,0.89
KOT_5,KOT,5,2024-07-20,cam36_534,seppi-cam36,2024-07-20T14:52:16Z,none_dirt,0.84,8,7,0.67,0.59
KOT_5,KOT,5,2024-07-20,cam36_541,seppi-cam36,2024-07-20T14:52:24Z,bee,0.88,16,14,0.78,0.68
KOT_5,KOT,5,2024-07-20,cam36_542,seppi-cam36,2024-07-20T14:52:26Z,fly,0.92,9,5,0.45,0.25
KOT_5,KOT,5,2024-07-20,cam36_543,seppi-cam36,2024-07-20T14:52:37Z,fly_sarco,0.88,4,3,0.55,0.41
KOT_5,KOT,5,2024-07-20,cam36_567,seppi-cam36,2024-07-20T14:52:47Z,fly_sarco,0.89,4,4,0.77,0.77
KOT_5,KOT,5,2024-07-20,cam36_568,seppi-cam36,2024-07-20T14:52:49Z,none_bg,0.9,3,1,0.92,0.31
KOT_5,KOT,5,2024-07-20,cam36_582,seppi-cam36,2024-07-20T14:53:04Z,fly_sarco,0.94,27,18,0.41,0.27
DES_1,DES,1,2024-07-21,cam36_2,seppi-cam36,2024-07-21T10:21:00Z,fly_sarco,0.86,6,5,0.66,0.55
DES_1,DES,1,2024-07-21,cam36_22,seppi-cam36,2024-07-21T10:22:19Z,bee,0.87,10,9,0.85,0.76
HLI_1,HLI,1,2024-07-24,cam36_6,seppi-cam36,2024-07-24T10:59:20Z,hfly_episyr,0.81,5,3,0.86,0.52
HLI_1,HLI,1,2024-07-24,cam36_20,seppi-cam36,2024-07-24T11:31:23Z,hfly_syrphus,0.88,114,111,0.86,0.84
HLI_1,HLI,1,2024-07-24,cam36_26,seppi-cam36,2024-07-24T11:33:22Z,hfly_syrphus,0.85,23,23,0.82,0.82
HLI_1,HLI,1,2024-07-24,cam36_29,seppi-cam36,2024-07-24T11:33:34Z,none_dirt,0.6,21,21,0.92,0.92
HLI_1,HLI,1,2024-07-24,cam36_30,seppi-cam36,2024-07-24T11:33:42Z,none_dirt,0.72,3,3,0.91,0.91
HLI_1,HLI,1,2024-07-24,cam36_32,seppi-cam36,2024-07-24T11:33:53Z,hfly_syrphus,0.86,16,14,0.87,0.76
HLI_1,HLI,1,2024-07-24,cam36_42,seppi-cam36,2024-07-24T11:34:23Z,hfly_syrphus,0.88,6,4,0.82,0.55
HLI_1,HLI,1,2024-07-24,cam36_53,seppi-cam36,2024-07-24T11:34:33Z,hfly_syrphus,0.89,5,5,0.78,0.78
HLI_1,HLI,1,2024-07-24,cam36_56,seppi-cam36,2024-07-24T11:34:45Z,hfly_syrphus,0.86,32,30,0.9,0.84
HLI_1,HLI,1,2024-07-24,cam36_58,seppi-cam36,2024-07-24T11:35:23Z,hfly_syrphus,0.83,8,5,0.83,0.52
HLI_1,HLI,1,2024-07-24,cam36_59,seppi-cam36,2024-07-24T11:35:43Z,hfly_syrphus,0.83,11,9,0.82,0.67
HLI_1,HLI,1,2024-07-24,cam36_60,seppi-cam36,2024-07-24T11:35:44Z,none_dirt,0.72,110,99,0.89,0.8
HLI_1,HLI,1,2024-07-24,cam36_69,seppi-cam36,2024-07-24T11:37:39Z,fly_small,0.62,53,53,0.85,0.85
HLI_1,HLI,1,2024-07-24,cam36_70,seppi-cam36,2024-07-24T11:38:35Z,none_dirt,0.68,86,39,0.84,0.38
HLI_1,HLI,1,2024-07-24,cam36_72,seppi-cam36,2024-07-24T11:39:55Z,hfly_syrphus,0.84,17,17,0.84,0.84
HLI_1,HLI,1,2024-07-24,cam36_82,seppi-cam36,2024-07-24T11:52:57Z,hfly_syrphus,0.87,4,4,0.84,0.84
HLI_1,HLI,1,2024-07-24,cam36_85,seppi-cam36,2024-07-24T11:56:58Z,fly,0.82,20,14,0.88,0.62
HLI_1,HLI,1,2024-07-24,cam36_133,seppi-cam36,2024-07-24T12:48:38Z,none_dirt,0.57,21,20,0.82,0.78
HLI_1,HLI,1,2024-07-24,cam36_138,seppi-cam36,2024-07-24T12:49:33Z,fly_small,0.62,31,31,0.82,0.82
HLI_1,HLI,1,2024-07-24,cam36_141,seppi-cam36,2024-07-24T13:01:10Z,none_bg,0.74,44,43,0.81,0.79
HLI_1,HLI,1,2024-07-24,cam36_143,seppi-cam36,2024-07-24T13:02:23Z,hfly_episyr,0.83,16,16,0.88,0.88
HLI_1,HLI,1,2024-07-24,cam36_148,seppi-cam36,2024-07-24T13:04:33Z,hfly_episyr,0.83,10,10,0.88,0.88
HLI_1,HLI,1,2024-07-24,cam36_153,seppi-cam36,2024-07-24T13:05:47Z,hfly_episyr,0.89,8,6,0.88,0.66
HLI_1,HLI,1,2024-07-24,cam36_160,seppi-cam36,2024-07-24T13:06:37Z,hfly_episyr,0.83,25,22,0.83,0.73
HLI_1,HLI,1,2024-07-24,cam36_162,seppi-cam36,2024-07-24T13:07:02Z,none_dirt,0.67,338,338,0.93,0.93
HLI_1,HLI,1,2024-07-24,cam36_169,seppi-cam36,2024-07-24T13:12:52Z,hfly_episyr,0.87,6,6,0.9,0.9
HLI_1,HLI,1,2024-07-24,cam36_193,seppi-cam36,2024-07-24T13:35:59Z,hfly_syrphus,0.83,11,8,0.8,0.58
HLI_1,HLI,1,2024-07-24,cam36_194,seppi-cam36,2024-07-24T13:36:10Z,hfly_syrphus,0.77,7,6,0.86,0.74
HLI_1,HLI,1,2024-07-24,cam36_201,seppi-cam36,2024-07-24T13:36:19Z,hfly_syrphus,0.87,20,20,0.87,0.87
HLI_1,HLI,1,2024-07-24,cam36_202,seppi-cam36,2024-07-24T13:36:40Z,hfly_syrphus,0.88,115,106,0.83,0.77
HLI_1,HLI,1,2024-07-24,cam36_203,seppi-cam36,2024-07-24T13:47:23Z,none_dirt,0.82,6,4,0.43,0.29
HLI_1,HLI,1,2024-07-24,cam36_204,seppi-cam36,2024-07-24T13:47:34Z,none_bg,0.71,3,2,0.24,0.16
HLI_1,HLI,1,2024-07-24,cam36_206,seppi-cam36,2024-07-24T13:47:48Z,hfly_syrphus,0.8,28,14,0.59,0.3
HLI_1,HLI,1,2024-07-24,cam36_222,seppi-cam36,2024-07-24T13:52:51Z,none_dirt,0.65,1004,1004,0.93,0.93
HLI_1,HLI,1,2024-07-24,cam36_224,seppi-cam36,2024-07-24T13:53:23Z,fly_small,0.71,18,13,0.67,0.48
HLI_1,HLI,1,2024-07-24,cam36_227,seppi-cam36,2024-07-24T13:53:56Z,none_dirt,0.77,68,68,0.92,0.92
HLI_1,HLI,1,2024-07-24,cam36_231,seppi-cam36,2024-07-24T13:56:40Z,hfly_eupeo,0.84,5,3,0.56,0.34
HLI_1,HLI,1,2024-07-24,cam36_234,seppi-cam36,2024-07-24T14:04:03Z,none_dirt,0.65,63,62,0.93,0.92
HLI_1,HLI,1,2024-07-24,cam36_256,seppi-cam36,2024-07-24T14:38:32Z,fly_small,0.57,13,10,0.69,0.53
HLI_1,HLI,1,2024-07-24,cam36_257,seppi-cam36,2024-07-24T14:39:11Z,none_dirt,0.76,12,11,0.88,0.81
HLI_1,HLI,1,2024-07-24,cam36_258,seppi-cam36,2024-07-24T14:39:25Z,none_dirt,0.65,12,10,0.7,0.58
HLI_1,HLI,1,2024-07-24,cam36_261,seppi-cam36,2024-07-24T14:40:31Z,fly,0.9,4,2,0.84,0.42
HLI_1,HLI,1,2024-07-24,cam36_275,seppi-cam36,2024-07-24T14:42:41Z,none_bg,0.6,4,2,0.86,0.43
HLI_1,HLI,1,2024-07-24,cam36_277,seppi-cam36,2024-07-24T14:43:58Z,none_dirt,0.6,4,2,0.72,0.36
HLI_1,HLI,1,2024-07-24,cam36_293,seppi-cam36,2024-07-24T14:45:33Z,none_dirt,0.51,5,5,0.9,0.9
HLI_1,HLI,1,2024-07-24,cam36_302,seppi-cam36,2024-07-24T14:47:02Z,none_shadow,0.71,3,3,0.88,0.88
HLI_1,HLI,1,2024-07-24,cam36_321,seppi-cam36,2024-07-24T14:53:38Z,none_dirt,0.56,15,15,0.91,0.91
HLI_1,HLI,1,2024-07-24,cam36_322,seppi-cam36,2024-07-24T14:53:53Z,hfly_syrphus,0.89,17,15,0.65,0.57
HLI_1,HLI,1,2024-07-24,cam36_326,seppi-cam36,2024-07-24T14:54:55Z,none_dirt,0.8,5,5,0.89,0.89
HLI_1,HLI,1,2024-07-24,cam36_343,seppi-cam36,2024-07-24T15:04:36Z,none_dirt,0.67,56,51,0.88,0.8
HLI_1,HLI,1,2024-07-24,cam36_344,seppi-cam36,2024-07-24T15:05:18Z,none_dirt,0.71,14,8,0.73,0.42
HLI_1,HLI,1,2024-07-24,cam36_352,seppi-cam36,2024-07-24T15:10:45Z,fly_sarco,0.93,10,9,0.75,0.68
HLI_1,HLI,1,2024-07-24,cam36_356,seppi-cam36,2024-07-24T15:11:23Z,fly_small,0.82,3,3,0.77,0.77
HLI_1,HLI,1,2024-07-24,cam36_359,seppi-cam36,2024-07-24T15:11:26Z,fly_sarco,0.9,4,2,0.86,0.43
HLI_1,HLI,1,2024-07-24,cam36_367,seppi-cam36,2024-07-24T15:12:01Z,none_dirt,0.68,206,154,0.88,0.66
HLI_1,HLI,1,2024-07-24,cam36_368,seppi-cam36,2024-07-24T15:15:51Z,none_dirt,0.73,44,40,0.89,0.81
HLI_1,HLI,1,2024-07-24,cam36_369,seppi-cam36,2024-07-24T15:16:10Z,none_dirt,0.61,4,4,0.88,0.88
HLI_1,HLI,1,2024-07-24,cam36_370,seppi-cam36,2024-07-24T15:16:40Z,none_dirt,0.72,12,7,0.72,0.42
HLI_1,HLI,1,2024-07-24,cam36_371,seppi-cam36,2024-07-24T15:16:55Z,fly_small,0.67,13,6,0.72,0.33
HLI_1,HLI,1,2024-07-24,cam36_372,seppi-cam36,2024-07-24T15:17:10Z,fly_small,0.68,20,14,0.75,0.52
HLI_1,HLI,1,2024-07-24,cam36_374,seppi-cam36,2024-07-24T15:24:21Z,fly_small,0.88,4,3,0.58,0.43
HLI_1,HLI,1,2024-07-24,cam36_385,seppi-cam36,2024-07-24T15:27:17Z,hfly_episyr,0.85,5,5,0.89,0.89
HLI_1,HLI,1,2024-07-24,cam36_399,seppi-cam36,2024-07-24T15:35:50Z,fly_small,0.69,27,14,0.74,0.38
HLI_1,HLI,1,2024-07-24,cam36_405,seppi-cam36,2024-07-24T15:38:53Z,none_dirt,0.6,15,11,0.76,0.56
HLI_1,HLI,1,2024-07-24,cam36_413,seppi-cam36,2024-07-24T15:40:02Z,none_dirt,0.62,5,3,0.9,0.54
HLI_1,HLI,1,2024-07-24,cam36_420,seppi-cam36,2024-07-24T15:40:21Z,none_dirt,0.54,27,16,0.47,0.28
HLI_1,HLI,1,2024-07-24,cam36_444,seppi-cam36,2024-07-24T15:42:49Z,none_dirt,0.56,4,4,0.92,0.92
HLI_1,HLI,1,2024-07-24,cam36_447,seppi-cam36,2024-07-24T15:50:19Z,none_dirt,0.68,115,51,0.78,0.35
HLI_1,HLI,1,2024-07-24,cam36_451,seppi-cam36,2024-07-24T15:55:58Z,fly,0.89,26,16,0.74,0.46
HLI_1,HLI,1,2024-07-24,cam36_452,seppi-cam36,2024-07-24T15:56:26Z,bug,0.9,13,9,0.46,0.32
HLI_1,HLI,1,2024-07-24,cam36_453,seppi-cam36,2024-07-24T15:56:39Z,fly,0.9,3,2,0.57,0.38
