"Site","Site_type","Transect","Plant_sp","Plot_Cover","Relative_cover_transect","Floral_simpson_index","Floral_shannon_index","Floral_species_richness","average_flower_cover"
"JEP","Reference","T5","Potentilla argentea",6.75,0.155712444668572,0.115697856763753,0.278243173028816,6,11.6
"JEP","Reference","T5","Potentilla argentea",6.75,0.155712444668572,0.0560751869960019,0.159757300075372,6,11.6
"JEP","Reference","T5","Achillea millefolium",13,0.630207188452272,0.210856302064871,0.450237050002796,6,11.6
"JEP","Reference","T5","Achillea millefolium",13,0.630207188452272,0.115697856763753,0.278243173028816,6,11.6
"JEP","Reference","T5","Achillea millefolium",13,0.630207188452272,0.0560751869960019,0.159757300075372,6,11.6
"JEP","Reference","T5","Convolvulus arvensis",13,0.0870088056169751,0.210856302064871,0.450237050002796,6,11.6
"JEP","Reference","T5","Convolvulus arvensis",13,0.0870088056169751,0.115697856763753,0.278243173028816,6,11.6
"JEP","Reference","T5","Convolvulus arvensis",13,0.0870088056169751,0.0560751869960019,0.159757300075372,6,11.6
"JEP","Reference","T5","Plantago lanceolata",13,0.0984048170129865,0.210856302064871,0.450237050002796,6,11.6
"JEP","Reference","T5","Plantago lanceolata",13,0.0984048170129865,0.115697856763753,0.278243173028816,6,11.6
"JEP","Reference","T5","Plantago lanceolata",13,0.0984048170129865,0.0560751869960019,0.159757300075372,6,11.6
"JEP","Reference","T5","Stellaria graminea",13,0.0256410256410256,0.210856302064871,0.450237050002796,6,11.6
"JEP","Reference","T5","Stellaria graminea",13,0.0256410256410256,0.115697856763753,0.278243173028816,6,11.6
"JEP","Reference","T5","Stellaria graminea",13,0.0256410256410256,0.0560751869960019,0.159757300075372,6,11.6
"JEP","Reference","T5","Achillea millefolium",33.05,0.630207188452272,0.210856302064871,0.450237050002796,6,11.6
"JEP","Reference","T5","Achillea millefolium",33.05,0.630207188452272,0.115697856763753,0.278243173028816,6,11.6
"JEP","Reference","T5","Achillea millefolium",33.05,0.630207188452272,0.0560751869960019,0.159757300075372,6,11.6
"JEP","Reference","T5","Cerastium fontanum",33.05,0.00302571860816944,0.210856302064871,0.450237050002796,6,11.6
"JEP","Reference","T5","Cerastium fontanum",33.05,0.00302571860816944,0.115697856763753,0.278243173028816,6,11.6
"JEP","Reference","T5","Cerastium fontanum",33.05,0.00302571860816944,0.0560751869960019,0.159757300075372,6,11.6
"JEP","Reference","T5","Convolvulus arvensis",33.05,0.0870088056169751,0.210856302064871,0.450237050002796,6,11.6
"JEP","Reference","T5","Convolvulus arvensis",33.05,0.0870088056169751,0.115697856763753,0.278243173028816,6,11.6
"JEP","Reference","T5","Convolvulus arvensis",33.05,0.0870088056169751,0.0560751869960019,0.159757300075372,6,11.6
"JEP","Reference","T5","Plantago lanceolata",33.05,0.0984048170129865,0.210856302064871,0.450237050002796,6,11.6
"JEP","Reference","T5","Plantago lanceolata",33.05,0.0984048170129865,0.115697856763753,0.278243173028816,6,11.6
"JEP","Reference","T5","Plantago lanceolata",33.05,0.0984048170129865,0.0560751869960019,0.159757300075372,6,11.6
"JEP","Reference","T5","Potentilla argentea",33.05,0.155712444668572,0.210856302064871,0.450237050002796,6,11.6
"JEP","Reference","T5","Potentilla argentea",33.05,0.155712444668572,0.115697856763753,0.278243173028816,6,11.6
"JEP","Reference","T5","Potentilla argentea",33.05,0.155712444668572,0.0560751869960019,0.159757300075372,6,11.6
"KOT","1-5 y","T1","Galium album",36.05,0.295559000299149,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Galium album",36.05,0.295559000299149,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Galium album",36.05,0.295559000299149,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Knautia arvensis",36.05,0.00277392510402219,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Knautia arvensis",36.05,0.00277392510402219,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Knautia arvensis",36.05,0.00277392510402219,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Lotus corniculatus",36.05,0.0748792939233073,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Lotus corniculatus",36.05,0.0748792939233073,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Lotus corniculatus",36.05,0.0748792939233073,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Plantago lanceolata",36.05,0.170068804220717,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Plantago lanceolata",36.05,0.170068804220717,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Plantago lanceolata",36.05,0.170068804220717,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Trifolium pratense",36.05,0.212215781916563,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Trifolium pratense",36.05,0.212215781916563,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Trifolium pratense",36.05,0.212215781916563,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Galium album",21.25,0.295559000299149,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Galium album",21.25,0.295559000299149,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Galium album",21.25,0.295559000299149,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Geranium pratense",21.25,0.0117647058823529,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Geranium pratense",21.25,0.0117647058823529,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Geranium pratense",21.25,0.0117647058823529,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Lotus corniculatus",21.25,0.0748792939233073,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Lotus corniculatus",21.25,0.0748792939233073,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Lotus corniculatus",21.25,0.0748792939233073,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Pastinaca sativa",21.25,0.0304912976426526,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Pastinaca sativa",21.25,0.0304912976426526,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Pastinaca sativa",21.25,0.0304912976426526,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Plantago lanceolata",21.25,0.170068804220717,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Plantago lanceolata",21.25,0.170068804220717,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Plantago lanceolata",21.25,0.170068804220717,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Trifolium pratense",21.25,0.212215781916563,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Trifolium pratense",21.25,0.212215781916563,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Trifolium pratense",21.25,0.212215781916563,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Cichorium intybus",17.8,0.0374531835205993,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Cichorium intybus",17.8,0.0374531835205993,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Cichorium intybus",17.8,0.0374531835205993,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Cirsium arvense",17.8,0.00561797752808989,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Cirsium arvense",17.8,0.00561797752808989,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Cirsium arvense",17.8,0.00561797752808989,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Crepis biennis",17.8,0.0140449438202247,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Crepis biennis",17.8,0.0140449438202247,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Crepis biennis",17.8,0.0140449438202247,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Daucus carota",17.8,0.0187265917602996,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Daucus carota",17.8,0.0187265917602996,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Daucus carota",17.8,0.0187265917602996,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Hypericum perforatum",17.8,0.112359550561798,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Hypericum perforatum",17.8,0.112359550561798,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Hypericum perforatum",17.8,0.112359550561798,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Lotus corniculatus",17.8,0.0748792939233073,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Lotus corniculatus",17.8,0.0748792939233073,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Lotus corniculatus",17.8,0.0748792939233073,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Pastinaca sativa",17.8,0.0304912976426526,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Pastinaca sativa",17.8,0.0304912976426526,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Pastinaca sativa",17.8,0.0304912976426526,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Picris hieracioides",17.8,0.0140449438202247,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Picris hieracioides",17.8,0.0140449438202247,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Picris hieracioides",17.8,0.0140449438202247,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T1","Trifolium pratense",17.8,0.212215781916563,0.0405089029501742,0.126955466770957,13,19.6086419753086
"KOT","1-5 y","T1","Trifolium pratense",17.8,0.212215781916563,0.0704772373232436,0.207878650919231,13,19.6086419753086
"KOT","1-5 y","T1","Trifolium pratense",17.8,0.212215781916563,0.0557479639258999,0.177162540383782,13,19.6086419753086
"KOT","1-5 y","T2","Crepis biennis",11.3,0.0317256965659512,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Crepis biennis",11.3,0.0317256965659512,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Crepis biennis",11.3,0.0317256965659512,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Galium album",11.3,0.20486109858063,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Galium album",11.3,0.20486109858063,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Galium album",11.3,0.20486109858063,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Lotus corniculatus",11.3,0.0439646835688894,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Lotus corniculatus",11.3,0.0439646835688894,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Lotus corniculatus",11.3,0.0439646835688894,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Medicago lupulina",11.3,0.0365407785948731,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Medicago lupulina",11.3,0.0365407785948731,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Medicago lupulina",11.3,0.0365407785948731,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Plantago lanceolata",11.3,0.225536160376335,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Plantago lanceolata",11.3,0.225536160376335,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Plantago lanceolata",11.3,0.225536160376335,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Silene vulgaris",11.3,0.0181189825354556,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Silene vulgaris",11.3,0.0181189825354556,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Silene vulgaris",11.3,0.0181189825354556,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Trifolium pratense",11.3,0.199842120570028,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Trifolium pratense",11.3,0.199842120570028,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Trifolium pratense",11.3,0.199842120570028,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Crepis biennis",44.9,0.0317256965659512,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Crepis biennis",44.9,0.0317256965659512,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Crepis biennis",44.9,0.0317256965659512,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Galium album",44.9,0.20486109858063,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Galium album",44.9,0.20486109858063,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Galium album",44.9,0.20486109858063,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Leucanthemum vulgare",44.9,0.0022271714922049,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Leucanthemum vulgare",44.9,0.0022271714922049,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Leucanthemum vulgare",44.9,0.0022271714922049,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Lotus corniculatus",44.9,0.0439646835688894,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Lotus corniculatus",44.9,0.0439646835688894,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Lotus corniculatus",44.9,0.0439646835688894,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Pastinaca sativa",44.9,0.22271714922049,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Pastinaca sativa",44.9,0.22271714922049,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Pastinaca sativa",44.9,0.22271714922049,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Plantago lanceolata",44.9,0.225536160376335,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Plantago lanceolata",44.9,0.225536160376335,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Plantago lanceolata",44.9,0.225536160376335,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Silene vulgaris",44.9,0.0181189825354556,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Silene vulgaris",44.9,0.0181189825354556,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Silene vulgaris",44.9,0.0181189825354556,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Trifolium campestre",44.9,0.0144661584951431,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Trifolium campestre",44.9,0.0144661584951431,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Trifolium campestre",44.9,0.0144661584951431,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Galium album",14.2,0.20486109858063,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Galium album",14.2,0.20486109858063,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Galium album",14.2,0.20486109858063,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Lotus corniculatus",14.2,0.0439646835688894,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Lotus corniculatus",14.2,0.0439646835688894,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Lotus corniculatus",14.2,0.0439646835688894,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Medicago lupulina",14.2,0.0365407785948731,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Medicago lupulina",14.2,0.0365407785948731,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Medicago lupulina",14.2,0.0365407785948731,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Plantago lanceolata",14.2,0.225536160376335,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Plantago lanceolata",14.2,0.225536160376335,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Plantago lanceolata",14.2,0.225536160376335,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Silene vulgaris",14.2,0.0181189825354556,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Silene vulgaris",14.2,0.0181189825354556,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Silene vulgaris",14.2,0.0181189825354556,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Trifolium campestre",14.2,0.0144661584951431,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Trifolium campestre",14.2,0.0144661584951431,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Trifolium campestre",14.2,0.0144661584951431,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T2","Trifolium pratense",14.2,0.199842120570028,0.121206582066865,0.336037555120076,10,19.6086419753086
"KOT","1-5 y","T2","Trifolium pratense",14.2,0.199842120570028,0.0330956910182943,0.110914542280909,10,19.6086419753086
"KOT","1-5 y","T2","Trifolium pratense",14.2,0.199842120570028,0.0964005099932345,0.274998529061197,10,19.6086419753086
"KOT","1-5 y","T3","Galium album",16,0.163174900979779,0.111975454471016,0.280667679588568,4,19.6086419753086
"KOT","1-5 y","T3","Galium album",16,0.163174900979779,0.14249675926641,0.344762255030552,4,19.6086419753086
"KOT","1-5 y","T3","Galium album",16,0.163174900979779,0.134741865844535,0.326611190921249,4,19.6086419753086
"KOT","1-5 y","T3","Pastinaca sativa",16,0.523178549093183,0.111975454471016,0.280667679588568,4,19.6086419753086
"KOT","1-5 y","T3","Pastinaca sativa",16,0.523178549093183,0.14249675926641,0.344762255030552,4,19.6086419753086
"KOT","1-5 y","T3","Pastinaca sativa",16,0.523178549093183,0.134741865844535,0.326611190921249,4,19.6086419753086
"KOT","1-5 y","T3","Trifolium pratense",16,0.305516468626225,0.111975454471016,0.280667679588568,4,19.6086419753086
"KOT","1-5 y","T3","Trifolium pratense",16,0.305516468626225,0.14249675926641,0.344762255030552,4,19.6086419753086
"KOT","1-5 y","T3","Trifolium pratense",16,0.305516468626225,0.134741865844535,0.326611190921249,4,19.6086419753086
"KOT","1-5 y","T3","Galium album",12.3,0.163174900979779,0.111975454471016,0.280667679588568,4,19.6086419753086
"KOT","1-5 y","T3","Galium album",12.3,0.163174900979779,0.14249675926641,0.344762255030552,4,19.6086419753086
"KOT","1-5 y","T3","Galium album",12.3,0.163174900979779,0.134741865844535,0.326611190921249,4,19.6086419753086
"KOT","1-5 y","T3","Pastinaca sativa",12.3,0.523178549093183,0.111975454471016,0.280667679588568,4,19.6086419753086
"KOT","1-5 y","T3","Pastinaca sativa",12.3,0.523178549093183,0.14249675926641,0.344762255030552,4,19.6086419753086
"KOT","1-5 y","T3","Pastinaca sativa",12.3,0.523178549093183,0.134741865844535,0.326611190921249,4,19.6086419753086
"KOT","1-5 y","T3","Plantago lanceolata",12.3,0.00813008130081301,0.111975454471016,0.280667679588568,4,19.6086419753086
"KOT","1-5 y","T3","Plantago lanceolata",12.3,0.00813008130081301,0.14249675926641,0.344762255030552,4,19.6086419753086
"KOT","1-5 y","T3","Plantago lanceolata",12.3,0.00813008130081301,0.134741865844535,0.326611190921249,4,19.6086419753086
"KOT","1-5 y","T3","Trifolium pratense",12.3,0.305516468626225,0.111975454471016,0.280667679588568,4,19.6086419753086
"KOT","1-5 y","T3","Trifolium pratense",12.3,0.305516468626225,0.14249675926641,0.344762255030552,4,19.6086419753086
"KOT","1-5 y","T3","Trifolium pratense",12.3,0.305516468626225,0.134741865844535,0.326611190921249,4,19.6086419753086
"KOT","1-5 y","T3","Galium album",13,0.163174900979779,0.111975454471016,0.280667679588568,4,19.6086419753086
"KOT","1-5 y","T3","Galium album",13,0.163174900979779,0.14249675926641,0.344762255030552,4,19.6086419753086
"KOT","1-5 y","T3","Galium album",13,0.163174900979779,0.134741865844535,0.326611190921249,4,19.6086419753086
"KOT","1-5 y","T3","Pastinaca sativa",13,0.523178549093183,0.111975454471016,0.280667679588568,4,19.6086419753086
"KOT","1-5 y","T3","Pastinaca sativa",13,0.523178549093183,0.14249675926641,0.344762255030552,4,19.6086419753086
"KOT","1-5 y","T3","Pastinaca sativa",13,0.523178549093183,0.134741865844535,0.326611190921249,4,19.6086419753086
"KOT","1-5 y","T3","Trifolium pratense",13,0.305516468626225,0.111975454471016,0.280667679588568,4,19.6086419753086
"KOT","1-5 y","T3","Trifolium pratense",13,0.305516468626225,0.14249675926641,0.344762255030552,4,19.6086419753086
"KOT","1-5 y","T3","Trifolium pratense",13,0.305516468626225,0.134741865844535,0.326611190921249,4,19.6086419753086
"KOT","1-5 y","T4","Galium album",3.05,0.347949865638756,0.405714667243623,0.836001212633001,7,19.6086419753086
"KOT","1-5 y","T4","Galium album",3.05,0.347949865638756,0.0534853120041099,0.155909047944621,7,19.6086419753086
"KOT","1-5 y","T4","Galium album",3.05,0.347949865638756,0.115881679509021,0.298506385730372,7,19.6086419753086
"KOT","1-5 y","T4","Lotus corniculatus",3.05,0.0327868852459016,0.405714667243623,0.836001212633001,7,19.6086419753086
"KOT","1-5 y","T4","Lotus corniculatus",3.05,0.0327868852459016,0.0534853120041099,0.155909047944621,7,19.6086419753086
"KOT","1-5 y","T4","Lotus corniculatus",3.05,0.0327868852459016,0.115881679509021,0.298506385730372,7,19.6086419753086
"KOT","1-5 y","T4","Pastinaca sativa",3.05,0.40063288536372,0.405714667243623,0.836001212633001,7,19.6086419753086
"KOT","1-5 y","T4","Pastinaca sativa",3.05,0.40063288536372,0.0534853120041099,0.155909047944621,7,19.6086419753086
"KOT","1-5 y","T4","Pastinaca sativa",3.05,0.40063288536372,0.115881679509021,0.298506385730372,7,19.6086419753086
"KOT","1-5 y","T4","Trifolium pratense",3.05,0.19245909790309,0.405714667243623,0.836001212633001,7,19.6086419753086
"KOT","1-5 y","T4","Trifolium pratense",3.05,0.19245909790309,0.0534853120041099,0.155909047944621,7,19.6086419753086
"KOT","1-5 y","T4","Trifolium pratense",3.05,0.19245909790309,0.115881679509021,0.298506385730372,7,19.6086419753086
"KOT","1-5 y","T4","Galium album",34.3,0.347949865638756,0.405714667243623,0.836001212633001,7,19.6086419753086
"KOT","1-5 y","T4","Galium album",34.3,0.347949865638756,0.0534853120041099,0.155909047944621,7,19.6086419753086
"KOT","1-5 y","T4","Galium album",34.3,0.347949865638756,0.115881679509021,0.298506385730372,7,19.6086419753086
"KOT","1-5 y","T4","Geranium pratense",34.3,0.0195267475761069,0.405714667243623,0.836001212633001,7,19.6086419753086
"KOT","1-5 y","T4","Geranium pratense",34.3,0.0195267475761069,0.0534853120041099,0.155909047944621,7,19.6086419753086
"KOT","1-5 y","T4","Geranium pratense",34.3,0.0195267475761069,0.115881679509021,0.298506385730372,7,19.6086419753086
"KOT","1-5 y","T4","Pastinaca sativa",34.3,0.40063288536372,0.405714667243623,0.836001212633001,7,19.6086419753086
"KOT","1-5 y","T4","Pastinaca sativa",34.3,0.40063288536372,0.0534853120041099,0.155909047944621,7,19.6086419753086
"KOT","1-5 y","T4","Pastinaca sativa",34.3,0.40063288536372,0.115881679509021,0.298506385730372,7,19.6086419753086
"KOT","1-5 y","T4","Trifolium pratense",34.3,0.19245909790309,0.405714667243623,0.836001212633001,7,19.6086419753086
"KOT","1-5 y","T4","Trifolium pratense",34.3,0.19245909790309,0.0534853120041099,0.155909047944621,7,19.6086419753086
"KOT","1-5 y","T4","Trifolium pratense",34.3,0.19245909790309,0.115881679509021,0.298506385730372,7,19.6086419753086
"KOT","1-5 y","T4","Galium album",15.05,0.347949865638756,0.405714667243623,0.836001212633001,7,19.6086419753086
"KOT","1-5 y","T4","Galium album",15.05,0.347949865638756,0.0534853120041099,0.155909047944621,7,19.6086419753086
"KOT","1-5 y","T4","Galium album",15.05,0.347949865638756,0.115881679509021,0.298506385730372,7,19.6086419753086
"KOT","1-5 y","T4","Geranium pratense",15.05,0.0195267475761069,0.405714667243623,0.836001212633001,7,19.6086419753086
"KOT","1-5 y","T4","Geranium pratense",15.05,0.0195267475761069,0.0534853120041099,0.155909047944621,7,19.6086419753086
"KOT","1-5 y","T4","Geranium pratense",15.05,0.0195267475761069,0.115881679509021,0.298506385730372,7,19.6086419753086
"KOT","1-5 y","T4","Pastinaca sativa",15.05,0.40063288536372,0.405714667243623,0.836001212633001,7,19.6086419753086
"KOT","1-5 y","T4","Pastinaca sativa",15.05,0.40063288536372,0.0534853120041099,0.155909047944621,7,19.6086419753086
"KOT","1-5 y","T4","Pastinaca sativa",15.05,0.40063288536372,0.115881679509021,0.298506385730372,7,19.6086419753086
"KOT","1-5 y","T4","Silene vulgaris",15.05,0.00664451827242525,0.405714667243623,0.836001212633001,7,19.6086419753086
"KOT","1-5 y","T4","Silene vulgaris",15.05,0.00664451827242525,0.0534853120041099,0.155909047944621,7,19.6086419753086
"KOT","1-5 y","T4","Silene vulgaris",15.05,0.00664451827242525,0.115881679509021,0.298506385730372,7,19.6086419753086
"KOT","1-5 y","T4","Trifolium pratense",15.05,0.19245909790309,0.405714667243623,0.836001212633001,7,19.6086419753086
"KOT","1-5 y","T4","Trifolium pratense",15.05,0.19245909790309,0.0534853120041099,0.155909047944621,7,19.6086419753086
"KOT","1-5 y","T4","Trifolium pratense",15.05,0.19245909790309,0.115881679509021,0.298506385730372,7,19.6086419753086
"KOT","1-5 y","T5","Galium album",18.3,0.330095164838687,0.099693533753986,0.276285862525468,6,19.6086419753086
"KOT","1-5 y","T5","Galium album",18.3,0.330095164838687,0.106931659720399,0.294473192472716,6,19.6086419753086
"KOT","1-5 y","T5","Galium album",18.3,0.330095164838687,0.272781466751969,0.638509785784109,6,19.6086419753086
"KOT","1-5 y","T5","Lotus corniculatus",18.3,0.0428719658624471,0.099693533753986,0.276285862525468,6,19.6086419753086
"KOT","1-5 y","T5","Lotus corniculatus",18.3,0.0428719658624471,0.106931659720399,0.294473192472716,6,19.6086419753086
