C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-56-348894_ID54_crop.jpg,bee,2024-07-20_10-48-56-348894_ID54_crop.jpg,Correct,0.17
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-57-378010_ID54_crop.jpg,bee,2024-07-20_10-48-57-378010_ID54_crop.jpg,Correct,0.38
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-58-407054_ID54_crop.jpg,bee,2024-07-20_10-48-58-407054_ID54_crop.jpg,Correct,0.34
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-59-434100_ID54_crop.jpg,bee,2024-07-20_10-48-59-434100_ID54_crop.jpg,Correct,0.17
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-04-565333_ID54_crop.jpg,bee,2024-07-20_10-49-04-565333_ID54_crop.jpg,Correct,0.26
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-05-593655_ID54_crop.jpg,bee,2024-07-20_10-49-05-593655_ID54_crop.jpg,Correct,0.44
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-06-619728_ID54_crop.jpg,bee,2024-07-20_10-49-06-619728_ID54_crop.jpg,Correct,0.33
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-07-647916_ID54_crop.jpg,bee,2024-07-20_10-49-07-647916_ID54_crop.jpg,Correct,0.42
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-08-675020_ID54_crop.jpg,bee,2024-07-20_10-49-08-675020_ID54_crop.jpg,Correct,0.27
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-09-700970_ID54_crop.jpg,bee,2024-07-20_10-49-09-700970_ID54_crop.jpg,Correct,0.21
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-10-722592_ID54_crop.jpg,bee,2024-07-20_10-49-10-722592_ID54_crop.jpg,Correct,0.23
