taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
6097674	Bolitochara bella Märkel, 1844	6097674	Bolitochara bella Märkel, 1844	14	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Bolitochara	1040291	Bolitochara bella	6097674	NE
4463456	Hemitrichapion lanigerum (Gemminger, 1871)	4463456	Hemitrichapion lanigerum (Gemminger, 1871)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Apionidae	4207	Hemitrichapion	4571456	Hemitrichapion lanigerum	4463456	NE
9726977	Ebaeus pedicularius (Linnaeus, 1758)	9726977	Ebaeus pedicularius (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Malachiidae	3263207	Ebaeus	9199170	Ebaeus pedicularius	9726977	NE
5749175	Atomaria fimetarii (Herbst, 1793)	8042552	Atomaria fimetarius (Fabricius, 1792)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cryptophagidae	7784	Atomaria	3260984	Atomaria fimetarius	8042552	NE
1079587	Osmoderma Le Peletier & Serville, 1828	1079587	Osmoderma Le Peletier & Serville, 1828	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Osmoderma	1079587			NE
8793045	Laemophloeus juniperi Grouvelle, 1874	6969289	Leptophloeus juniperi (Grouvelle, 1874)	3	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Laemophloeidae	7832	Leptophloeus	1042823	Leptophloeus juniperi	6969289	NE
4436697	Atanygnathus terminalis (Erichson, 1839)	4436697	Atanygnathus terminalis (Erichson, 1839)	31	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Atanygnathus	3262322	Atanygnathus terminalis	4436697	NE
10630583	BOLD:AAQ0924	10630583	BOLD:AAQ0924	6	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Haliplidae	6984	Haliplus	1044394	Haliplus obliquus	4470371	
10249956	BOLD:ACG5485	10249956	BOLD:ACG5485	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Ptiliidae	4754	Acrotrichis	1039035	Acrotrichis insularis	4435859	
10309692	BOLD:ACZ0698	10309692	BOLD:ACZ0698	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Atheta	1040903	Atheta episcopalis	6097455	
1080792	Protaetia affinis (Andersch, 1797)	1080792	Protaetia affinis (Andersch, 1797)	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Protaetia	1080110	Protaetia affinis	1080792	NE
10538072	Trogophloeus gracilis (Mannerheim, 1830)	1039734	Carpelimus gracilis (Mannerheim, 1830)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Carpelimus	1039667	Carpelimus gracilis	1039734	NE
9829044	BOLD:AAI7294	9829044	BOLD:AAI7294	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Leiodidae	4738	Apocatops	9201710	Apocatops nigrita	4445176	
10181677	BOLD:ACQ8899	10181677	BOLD:ACQ8899	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Helophoridae	6985	Helophorus	3263442	Helophorus flavipes	5745065	
10191949	BOLD:ACC1114	10191949	BOLD:ACC1114	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Latridiidae	7834	Corticarina	4406099	Corticarina similata	4450809	
10008498	BOLD:ACC4785	10008498	BOLD:ACC4785	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470							
4451179	Stephostethus rugicollis (Olivier, 1790)	4451179	Stephostethus rugicollis (Olivier, 1790)	29	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Latridiidae	7834	Stephostethus	4406987	Stephostethus rugicollis	4451179	NE
