taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1541364	Mallota cimbiciformis (Fallén, 1817)	1541364	Mallota cimbiciformis (Fallén, 1817)	24	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Mallota	1541361	Mallota cimbiciformis	1541364	NE
10642850	BOLD:ACG6658	10642850	BOLD:ACG6658	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Keroplatidae	5558	Macrocera	1564089			
1590765	Bibio longipes Loew, 1864	1590765	Bibio longipes Loew, 1864	22	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Bibionidae	7281	Bibio	1543369	Bibio longipes	1590765	NE
1656571	Lasiopogon pilosellus (Loew, 1847)	1656571	Lasiopogon pilosellus (Loew, 1847)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Asilidae	7275	Lasiopogon	1656515	Lasiopogon pilosellus	1656571	NE
10002115	BOLD:ADK3725	10002115	BOLD:ADK3725	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Sciaridae	3525	Corynoptera	1487847	Corynoptera furcifera	1487922	
4518769	Sarcophaga incisilobata Pandellé, 1896	4518769	Sarcophaga incisilobata Pandellé, 1896	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Sarcophagidae	9508	Sarcophaga	1463100	Sarcophaga incisilobata	4518769	NE
5073565	Drosophila obscura Fallén, 1823	5073565	Drosophila obscura Fallén, 1823	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Drosophilidae	5547	Drosophila	1522683	Drosophila obscura	5073565	NE
9843499	BOLD:AAY8339	9843499	BOLD:AAY8339	14	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Mycetophilidae	5565	Mycetophila	1487049	Mycetophila marginata	1614300	
9841871	BOLD:ACX1040	9841871	BOLD:ACX1040	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Scatopsidae	6927					
10204935	BOLD:ACY5908	10204935	BOLD:ACY5908	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811							
10826930	BOLD:ADM4238	10826930	BOLD:ADM4238	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
10617888	BOLD:ACG3846	10617888	BOLD:ACG3846	7	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
9956326	BOLD:AAU5512	9956326	BOLD:AAU5512	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811							
10721527	BOLD:ADX1706	10721527	BOLD:ADX1706	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Limoniidae	5580					
10071058	BOLD:ACY8067	10071058	BOLD:ACY8067	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811							
10299119	BOLD:ACG4196	10299119	BOLD:ACG4196	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Phoridae	9502	Phalacrotophora	1549881	Phalacrotophora berolinensis	1549918	
1646414	Prosimulium hirtipes (Fries, 1824)	1646414	Prosimulium hirtipes (Fries, 1824)	39	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Simuliidae	3522	Prosimulium	1646316	Prosimulium hirtipes	1646414	NE
4516805	Brachypalpoides lenta Meigen, 1822	4516805	Brachypalpoides lenta Meigen, 1822	225	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Brachypalpoides	1535698	Brachypalpoides lenta	4516805	NE
10111725	BOLD:ACY5895	10111725	BOLD:ACY5895	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811							
1494184	Atylotus Osten-Sacken, 1876	1494184	Atylotus Osten-Sacken, 1876	17	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tabanidae	6919	Atylotus	1494184			
11496401	BOLD:ADW4248	11496401	BOLD:ADW4248	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
